procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 319944  73120 1054680    0    0     2    11    9    6  6  1 92  0  1
 0  0      0 317480  73120 1054680    0    0     0    18  330  365  3  1 97  0  0
 0  0      0 313672  73120 1054680    0    0     0     0  576  588  6  1 94  0  0
 0  0      0 312760  73120 1054688    0    0     0    31  799  758  7  1 92  0  0
 0  0      0 312508  73120 1054688    0    0     0   234 1007 1034 10  1 88  0  1
 0  0      0 313604  73120 1054692    0    0     0    14 1051  992 11  1 84  0  5
 0  0      0 311728  73120 1054700    0    0     0   215  972  967 10  1 88  0  0
 1  0      0 310972  73120 1054700    0    0     0    18  954  973  9  1 89  0  0
 0  0      0 310216  73124 1054708    0    0     0     9  932  945  9  1 89  0  1
 2  0      0 309712  73124 1054712    0    0     0    10  981  983 10  1 87  0  1
 1  0      0 308956  73124 1054716    0    0     0     6  965  982  9  2 88  0  1
 0  0      0 308404  73124 1054720    0    0     0    33 1000  971 10  1 88  0  1
 0  0      0 307516  73128 1054784    0    0     0     6  964  968 10  1 88  0  1
 0  0      0 306456  73128 1054792    0    0     0    54 1047 1029 10  1 88  0  1
 0  0      0 305576  73128 1054796    0    0     0    14  943  922  9  1 90  0  0
 0  0      0 304816  73128 1054928    0    0     0     6  977  958 10  1 88  0  1
 0  0      0 304064  73128 1054932    0    0     0     6  983 1000 10  1 88  0  1
 0  0      0 303812  73136 1054932    0    0     0    14  551  624  6  1 90  0  2
 0  0      0 306152  73136 1054932    0    0     0    18  296  335  3  0 97  0  0
