procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 261112  71916 1035720    0    0     2    11    7    4  6  1 92  0  1
 0  0      0 390804  71916 1035768    0    0     0    15  375  610  5  1 94  0  1
 1  0      0 348100  71916 1035772    0    0     0    10  561  888  9  1 88  0  2
 0  0      0 383332  71916 1035776    0    0     0    15  634 1006 12  1 86  0  1
 0  0      0 383632  71916 1035780    0    0     0   352 1038 1725 18  2 79  0  1
 0  0      0 352664  71916 1035820    0    0     0    15 1034 1661 22  1 76  0  1
 1  0      0 366824  71916 1035824    0    0     0     6  825 1333 15  1 81  0  3
 0  0      0 403552  71916 1035824    0    0     0     6  957 1563 17  2 80  0  1
 0  0      0 349464  71916 1035832    0    0     0     6 1059 1727 20  2 77  0  2
 0  0      0 369784  71920 1035828    0    0     0     6  925 1486 18  2 79  0  1
 1  0      0 380104  71920 1035840    0    0     0    64 1002 1661 20  2 77  0  1
 0  0      0 373300  71920 1035840    0    0     0    16  962 1555 18  1 80  0  1
 1  0      0 316032  71920 1035976    0    0     0     0 1035 1688 20  2 78  0  1
 3  0      0 368984  71920 1035980    0    0     0     6 1001 1584 17  1 81  0  0
 1  0      0 367708  71920 1035984    0    0     0     6  974 1593 19  1 79  0  1
 0  0      0 382840  71920 1035988    0    0     0     6  977 1566 18  1 80  0  1
 0  0      0 270588  71920 1035988    0    0     0     6  875 1406 15  2 82  0  1
 0  0      0 380824  71920 1035996    0    0     0    59  637 1026 12  1 86  0  1
 1  0      0 379568  71920 1035996    0    0     0    12  371  571  6  0 89  0  5
