procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 794308  39676 467624    0    0     6   532   16   19  6  1 91  0  2
 0  0      0 790024  39688 473048    0    0     0    46  422  371  3  0 97  0  0
 0  0      0 786044  39696 481172    0    0     0    21  633  492  5  1 92  0  2
 0  0      0 774396  39696 495920    0    0     0    26 1135  813  8  1 90  0  1
 0  0      0 752988  39700 516068    0    0     0   235 1560 1099 11  2 85  0  2
 0  0      0 730292  39704 536176    0    0     0   102 1573 1060 10  2 88  0  0
 0  0      0 709008  39708 555024    0    0     0   245 1453 1064 11  2 87  0  0
 0  0      0 682884  39716 575132    0    0     0   846 1467  975 11  2 87  0  1
 1  0      0 658664  39716 594320    0    0     0 21834 1561 1198 11  2 85  2  1
 1  0      0 632132  39716 613928    0    0     0    33 1483 1035 10  1 89  0  0
 1  0      0 612236  39716 632776    0    0     0    32 1486  974 10  1 88  0  1
 2  0      0 592076  39728 651460    0    0     0    66 1518 1015 10  2 88  0  0
 0  0      0 569404  39728 671780    0    0     0    34 1472 1015 10  2 88  0  1
 0  0      0 547720  39732 691936    0    0     0 20803 1552 1143 11  2 86  1  1
 0  0      0 527524  39736 710908    0    0     0   836 1339 1012 11  2 82  0  5
 0  0      0 506724  39740 731140    0    0     0    34 1612 1111 11  2 85  0  1
 0  0      0 486116  39744 750472    0    0     0    34 1415 1013 10  2 88  0  0
 0  0      0 471524  39748 763916    0    0     0    30  995  750  7  1 91  0  1
 0  0      0 466512  39752 770616    0    0     0    21  579  430  4  0 96  0  0
