procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 349456  71768 1014904    0    0     2    11    6    3  6  1 93  0  1
 1  0      0 336368  71768 1014960    0    0     0    12  411  641 15  0 85  0  1
 0  0      0 289064  71768 1014960    0    0     0     6  668 1033 20  1 78  0  1
 0  0      0 332548  71768 1014964    0    0     0     6 1350 2174 36  2 62  0  1
 0  0      0 348556  71768 1014968    0    0     0   228 1485 2266 45  1 52  0  1
 2  0      0 316804  71768 1014972    0    0     0    10 1503 2366 43  3 53  0  1
 3  0      0 249760  71768 1014976    0    0     0   203 1513 2465 42  3 54  0  1
 1  0      0 295268  71768 1014980    0    0     0    23 1402 2226 37  2 59  0  2
 1  0      0 179396  71768 1014980    0    0     0     9 1454 2339 38  3 58  0  1
 2  0      0 259292  71768 1014988    0    0     0     6 1438 2355 30  2 67  0  2
 0  0      0 281764  71768 1014988    0    0     0     9 1470 2363 41  3 55  0  1
 0  0      0 288248  71768 1014996    0    0     0     6 1460 2361 38  3 58  0  1
 0  0      0 337248  71768 1014996    0    0     0     6 1420 2051 39  2 44  0 15
 0  0      0 268536  71768 1015000    0    0     0    50 1535 2371 46  2 50  0  2
 2  0      0 241216  71768 1015004    0    0     0    11 1428 2287 42  3 54  0  1
 0  0      0 277444  71768 1015136    0    0     0    12 1451 2325 42  3 54  0  1
 0  0      0 339192  71768 1015136    0    0     0     0 1395 2252 39  2 56  0  3
 0  0      0 330616  71768 1015140    0    0     0     9  973 1518 26  2 69  0  3
 2  0      0 345736  71768 1015144    0    0     0     6  691 1101 18  1 80  0  2
