procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 606412  40132 494504    0    0     6   528   12   15  6  1 92  0  2
 0  0      0 606412  40144 494548    0    0     0   155  499  778  6  1 93  0  0
 4  0      0 604068  40148 494652    0    0    26   119  914 1437 19  1 79  0  1
 0  0      0 750260  40156 494740    0    0     0   178 1091 1700 18  1 80  0  1
 1  0      0 748608  40156 495032    0    0     0   133 1478 2414 28  1 70  0  1
 1  0      0 790648  40164 495852    0    0    56    84 1418 2284 34  2 64  0  1
 1  0      0 772532  40208 496328    0    0     3   372 1258 1863 24  2 50  0 24
 0  0      0 773540  40216 496572    0    0    15    46 1276 2020 33  2 65  0  1
 1  0      0 876760  40216 496636    0    0     0    42 1451 2374 31  2 67  0  1
 0  0      0 748692  40220 496684    0    0     0    38 1451 2364 31  3 66  0  0
 1  0      0 745808  40220 496736    0    0     0    29 1391 2302 24  2 74  0  0
 1  0      0 745308  40220 497952    0    0     0   122 1515 2503 25  2 72  0  1
 0  0      0 744048  40220 498000    0    0     0    46 1341 2201 24  1 74  0  1
 1  0      0 743376  40224 498052    0    0     0    94 1439 2404 24  1 74  0  0
 0  0      0 742900  40232 498116    0    0     0    54 1254 2034 24  1 74  0  1
 2  0      0 925144  40240 498296    0    0     0    45 1410 2275 26  1 70  0  2
 0  0      0 808972  40244 498356    0    0     0    46 1417 2307 31  2 67  0  1
 1  0      0 735192  40252 498384    0    0     0    46 1056 1662 25  1 73  0  0
 0  0      0 734940  40256 498404    0    0     0   125  450  655  8  0 82  0 10
