procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 439280   2168 308940    0    0     3    12  270  331  1  0 99  0  0
 0  0      0 407944   2168 308944    0    0     0     1  892  880  2  1 97  0  0
 0  0      0 389296   2168 308948    0    0     0     2 1134 1421  1  1 98  0  0
 0  0      0 365608   2168 308948    0    0     0     6 1590 1761  1  2 97  0  0
 0  0      0 351636   2168 308948    0    0     0     1 1957 2195  1  1 97  0  0
 0  0      0 346588   2168 308948    0    0     0   424 2286 2619  2  1 96  0  0
 0  0      0 344840   2168 308948    0    0     0     3 2134 2369  2  1 96  0  1
 0  0      0 340036   2168 308948    0    0     0     1 2061 2441  2  1 97  0  0
 1  0      0 340036   2168 308948    0    0     0     1 1770 2066  2  2 95  0  1
 0  0      0 338552   2168 308948    0    0     0    46 2176 2571  2  2 96  0  1
 0  0      0 338552   2168 308952    0    0     0     2 2078 2445  2  1 96  0  1
 0  0      0 339128   2168 308952    0    0     0     1 2155 2534  2  2 96  0  0
 0  0      0 335012   2168 308952    0    0     0     1 2136 2356  2  2 96  0  0
 1  0      0 334680   2168 308952    0    0     0     3 2009 2352  2  1 97  0  0
 0  0      0 334440   2168 308952    0    0     0     1 1859 2181  1  2 97  0  1
 0  0      0 333840   2168 308956    0    0     0     3 1988 1991  2  2 96  0  1
 0  0      0 332860   2168 308956    0    0     0     4 2037 2257  3  2 95  0  0
 0  0      0 350296   2168 308960    0    0     0     2 1368 1668  1  1 97  0  0
 0  0      0 356776   2168 308964    0    0     0     1  654  916  0  1 99  0  0
