procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 421776   2168 319292    0    0     2    11  271    7  1  0 99  0  0
 0  0      0 414972   2168 319296    0    0     0     1  386  565  2  0 95  0  2
 0  0      0 414720   2168 319300    0    0     0     4  394  676  0  0 100  0  0
 0  0      0 414216   2168 319300    0    0     0     3  515  886  1  0 99  0  0
 0  0      0 411948   2168 319308    0    0     0     5  632 1072  0  1 99  0  0
 0  0      0 411948   2168 319308    0    0     0     5  608 1017  0  0 100  0  0
 0  0      0 411948   2168 319308    0    0     0     1  584  989  0  0 99  0  0
 0  0      0 411948   2168 319308    0    0     0     1  568  971  0  0 99  0  0
 0  0      0 411948   2168 319308    0    0     0     1  598 1003  0  0 99  0  0
 0  0      0 411948   2168 319312    0    0     0    34  593 1005  0  0 100  0  0
 0  0      0 411948   2168 319312    0    0     0   383  627 1086  0  0 99  0  0
 0  0      0 411948   2168 319312    0    0     0     1  590  996  0  0 99  0  0
 0  0      0 411948   2168 319312    0    0     0     3  579  973  0  0 99  0  0
 0  0      0 411948   2168 319312    0    0     0     1  574  975  1  0 99  0  1
 0  0      0 411948   2168 319312    0    0     0     1  551  934  0  0 99  0  0
 0  0      0 411948   2168 319312    0    0     0    20  565  947  1  0 99  0  0
 0  0      0 411948   2168 319316    0    0     0     1  564  965  0  0 99  0  0
 0  0      0 411948   2168 319316    0    0     0     2  470  814  0  0 100  0  0
 0  0      0 411948   2168 319316    0    0     0     3  308  552  0  0 100  0  0
