procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 318180  71988 1040944    0    0     2    11    8    4  6  1 92  0  1
 0  0      0 345012  71988 1040960    0    0     0     0  442  575  8  1 91  0  0
 3  0      0 343316  71988 1040960    0    0     0    21  617  685 11  1 66  0 22
 0  0      0 340944  71988 1040964    0    0     0    10  902 1014 16  1 82  0  2
 2  0      0 344572  71988 1041096    0    0     0    15 1258 1485 24  1 74  0  1
 1  0      0 342108  71988 1041096    0    0     0   228 1333 1626 25  2 72  0  1
 0  0      0 343828  71988 1041104    0    0     0    15 1487 1686 27  2 70  0  1
 1  0      0 341436  71988 1041108    0    0     0   218 1495 1572 28  2 67  0  2
 1  0      0 357272  71988 1041108    0    0     0    42 1356 1593 25  2 72  0  2
 0  0      0 355028  71988 1041116    0    0     0     6 1475 1647 29  2 68  0  1
 1  0      0 349316  71988 1041116    0    0     0     6 1392 1646 24  2 73  0  1
 0  0      0 353036  71988 1041124    0    0     0     6 1232 1374 24  2 73  0  1
 1  0      0 314180  71988 1041124    0    0     0    10 1549 1647 28  2 69  0  1
 0  0      0 228476  71988 1041128    0    0     0    41 1272 1367 23  3 72  0  1
 1  0      0 293528  71988 1041132    0    0     0    15 1107 1249 20  2 58  0 20
 1  0      0 282364  71988 1041136    0    0     0    26 1455 1509 27  3 68  0  2
 1  0      0 318292  71988 1041264    0    0     0     6 1373 1436 23  2 73  0  2
 0  0      0 318380  71992 1041272    0    0     0    46  991 1180 19  1 79  0  1
 0  0      0 316252  71992 1041272    0    0     0    14  456  565  9  0 91  0  0
