procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 795764  38456 462028    0    0     6   532   16   18  6  1 91  0  2
 0  0      0 795764  38456 462180    0    0     0    50  271  428  2  0 97  0  0
 0  0      0 795764  38456 462208    0    0     0   202  379  595  3  0 96  0  0
 0  0      0 795764  38460 463536    0    0     0    31  572  855  6  1 88  0  5
 0  0      0 795512  38468 463604    0    0     0    31  761 1201  8  1 91  0  0
 0  0      0 795512  38472 463668    0    0     0   211  758 1175  7  1 91  0  1
 0  0      0 795512  38480 463860    0    0     0    34  751 1174  7  1 92  0  0
 2  0      0 795512  38484 463912    0    0     0    44  726 1132  7  1 92  0  1
 0  0      0 795288  38484 464120    0    0     0   192  788 1230  8  1 89  0  2
 0  0      0 795288  38488 464184    0    0     0    46  754 1173  8  1 90  0  1
 1  0      0 795288  38492 464248    0    0     0    46  751 1174  7  1 91  0  0
 2  0      0 795288  38496 464312    0    0     0    49  746 1170  8  1 91  0  0
 0  0      0 795064  38504 464380    0    0     0   234  774 1208  8  1 91  0  1
 1  0      0 795064  38512 464444    0    0     0    35  733 1152  7  1 92  0  0
 0  0      0 795064  38520 464512    0    0     0    36  748 1166  7  1 92  0  0
 1  0      0 795064  38524 464560    0    0     0    31  802 1211  9  1 83  0  7
 1  0      0 795064  38528 464640    0    0     0    35  759 1185  8  1 91  0  1
 1  0      0 795064  38532 464684    0    0     0    30  508  785  5  1 95  0  0
 0  0      0 795064  38536 464708    0    0     0    77  303  478  2  0 97  0  0
