procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 976160  23700 340672    0    0     6   524   11    0  6  1 92  0  2
 2  0      0 1031448  23708 356752    0    0     0    82 1350  963 16  2 81  0  1
 1  0      0 934312  23712 404888    0    0     0    20 3626 1514 49  5 46  0  0
 1  0      0 911872  23712 469072    0    0     0 12360 4798 2108 59  8 30  0  3
 2  0      0 788020  23720 538572    0    0     0 12938 5342 2517 64  8 27  0  1
 1  0      0 691024  23724 608124    0    0     0 12945 4736 2530 59  8 32  0  1
 1  0      0 744284  23728 662056    0    0     0  9667 4156 1906 52  6 28  0 14
 1  0      0 691848  23728 722388    0    0     0 14004 4586 2034 55  6 26  1 11
 1  0      0 421044  23732 793652    0    0     0  9670 5026 2254 58  7 33  0  2
 1  0      0 361548  23736 870560    0    0     0 21491 5127 2405 57  6 35  0  2
 2  0      0 381400  23740 941740    0    0     0 17219 4975 2291 64  6 29  1  1
 1  0      0 308332  23744 1013160    0    0     0  7530 5036 2402 64  6 29  1  1
 1  0      0 271048  23748 1084508    0    0     0 16152 4789 2220 60  7 30  0  2
 1  0      0  92896  23568 1110964    0    0     8 26842 5110 2388 61  8 29  1  2
 4  0      0  93640  23408 1159820    0    0    16 14002 5049 2296 62  7 30  1  1
 2  0      0 268352  23404 1140080    0    0     0    41 4938 2293 59  7 33  0  2
 2  0      0  94296  23348 1093280    0    0     0 21500 5077 2334 59  8 31  1  1
 1  0      0 183272  23352 1153716    0    0     3    39 5088 2320 58  6 34  0  2
 1  0      0 206320  23312 1173708    0    0     0 23631 4498 1920 48  6 32  0 15
 2  0      0 105436  23316 1228668    0    0     0    27 4557 1962 55  6 29  0 10
 2  0      0 169764  23272 1177080    0    0     0 22568 5503 2580 59  8 31  1  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 104044  23196 1160824    0    0     0 11874 5344 2534 58  7 34  0  1
 3  0      0 155892  23188 1217332    0    0     0 10742 5347 2371 59  7 33  0  2
 2  0      0 227400  23160 1172004    0    0     0 23631 5564 2577 58  7 33  1  1
 2  0      0 104312  23168 1105808    0    0     0 15084 4881 2394 60  7 32  1  1
 1  0      0 219520  23176 1175468    0    0     5  6460 5541 2503 57  6 35  0  1
 4  0      0 170388  23180 1246704    0    0     2 24706 4980 2111 66  8 26  0  1
 1  0      0  88304  23096 1224208    0    0     1 10793 4938 2167 62  7 30  0  1
 1  0      0 150476  23088 1236192    0    0     0 20438 5023 2466 60  7 32  0  1
 1  0      0 148492  23052 1160324    0    0     2 17219 5205 2414 64  7 28  0  1
 5  0      0  91520  23028 1160236    0    0    30    39 4445 1938 49  6 28  0 17
 1  0      0 122948  23028 1195868    0    0     0 24721 4265 2173 51  5 32  0 11
 1  0      0  95760  23024 1212868    0    0     0    44 4627 2406 68  7 24  0  1
 3  0      0 209584  23008 1198180    0    0     0 23630 5720 2188 61  8 29  1  1
 2  0      0  88368  23012 1250412    0    0    70    34 5091 2228 63  7 28  0  1
 2  0      0 196884  22888 1139424    0    0     0 16175 4957 2400 55  8 33  0  3
 1  0      0  91448  22888 1174816    0    0     0 27946 5467 2678 53  7 36  1  2
 2  0      0 156068  22832 1154104    0    0     5 14006 4998 2659 58  7 33  0  3
 1  0      0 163008  22840 1225660    0    0     0    37 5110 2310 61  7 31  0  1
 1  0      0  94208  22808 1223120    0    0     0 17276 5259 2080 62  8 29  0  1
 5  0      0  93212  22764 1108540    0    0     1 22605 5561 2570 58  8 32  0  1
 3  0      0 213604  22768 1178284    0    0     2  4345 5774 2335 62  7 30  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 155972  22736 1202552    0    0     0 12931 3938 1789 51  6 28  0 15
 1  0      0 166020  22708 1169492    0    0     0 11891 3228 2484 56  5 34  0  5
