procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0  92120  66616 1040084    0    0     2    12    2    9  6  1 92  0  1
 0  0      0  91420  66620 1040128    0    0     0    14  766  710  8  1 90  0  1
 0  0      0  90092  66620 1040136    0    0     0    14 1744 1512 20  2 77  0  1
 0  0      0 122372  66620 1039760    0    0     0    19 2656 2324 32  3 64  0  2
 1  0      0 114264  66624 1039768    0    0     0   117 3712 2928 42  4 51  0  3
 1  0      0 104852  66628 1039988    0    0     0    49 3823 3209 44  4 50  0  2
 1  0      0 106560  66628 1039964    0    0     0   166 3853 3110 45  4 50  0  1
 1  0      0 105304  66628 1039920    0    0     0    24 2260 1885 26  3 46  0 25
 0  0      0 104800  66628 1039924    0    0     0    14 1255 1123 15  1 78  0  6
 1  0      0 104560  66632 1040076    0    0     0    13 2109 1855 24  2 72  0  2
 0  0      0 102980  66632 1040264    0    0     0     9 3137 2613 38  3 56  0  3
 1  0      0 102212  66632 1040336    0    0     0   115 3607 2930 40  4 51  0  4
 1  0      0 104620  66632 1040868    0    0     0     9 3463 2786 39  4 49  0  8
 1  0      0 104036  66636 1040936    0    0     0    12 3586 2852 39  4 51  0  6
 2  0      0 102300  66640 1041076    0    0     0    12 3305 2841 38  4 55  0  3
 0  0      0  95552  66640 1041080    0    0     0    97 3159 2799 38  3 56  0  3
 1  0      0  94344  66640 1041220    0    0     0    10 3190 2692 38  4 56  0  3
 1  0      0  90976  66644 1041228    0    0     0    14 3407 2774 40  3 54  0  2
 1  0      0  95100  66644 1041232    0    0     0    11 3495 2938 41  3 54  0  2
 0  0      0  91888  66648 1041240    0    0     0    10 2590 2010 29  3 53  0 16
 2  0      0  90196  66648 1041248    0    0     0    13 2932 2446 33  3 63  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0  93732  66648 1041252    0    0     0   114 3814 3129 45  4 49  0  2
 1  0      0  91096  66648 1041392    0    0     0    15 3959 3238 45  4 50  0  1
 1  0      0 119352  66636 1040124    0    0     0    14 4010 3209 44  5 49  0  2
 1  0      0 100608  66636 1040132    0    0     0    17 3979 3223 44  4 50  0  2
 3  0      0 106024  66640 1040144    0    0     0    15 3949 3204 46  4 49  0  1
 1  0      0 102716  66640 1040152    0    0     0    10 3803 3192 44  3 50  0  2
 2  0      0 103908  66640 1040288    0    0     0   138 4027 3282 45  4 50  0  1
 1  0      0 103164  66644 1040296    0    0     0    15 3551 3024 42  3 53  0  1
 1  0      0 102408  66644 1040304    0    0     0    10 3070 2684 37  4 59  0  1
 1  0      0  99072  66644 1040312    0    0     0    11 2792 2434 33  3 63  0  1
 0  0      0  96508  66648 1040312    0    0     0    11 1907 1608 22  2 67  0 10
 1  0      0 100300  66652 1040324    0    0     0     9 3210 2728 37  3 59  0  1
 1  0      0  99344  66652 1040460    0    0     0    12 3158 2710 39  3 57  0  1
 1  0      0  99808  66656 1040464    0    0     0    86 3225 2682 38  4 56  0  2
 1  0      0  98392  66656 1040476    0    0     0    21 3177 2788 38  3 57  0  2
 1  0      0 100528  66664 1040480    0    0     0    12 2612 2421 32  3 61  0  4
 1  0      0  99536  66664 1040488    0    0     0    12 3162 2650 36  3 55  0  6
 1  0      0 100856  66668 1040496    0    0     0     9 2162 1975 27  2 69  0  2
 0  0      0 100392  66668 1040500    0    0     0     9 1825 1572 21  2 76  0  1
 0  0      0 100392  66668 1040500    0    0     0    70 1314 1193 15  1 83  0  1
 0  0      0  99496  66668 1040632    0    0     0    13 1173  969 13  1 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  99496  66668 1040636    0    0     0    23 1044  842 11  1 88  0  0
