procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 397452  82784 784404    0    0     5   508    5    9  6  1 92  0  2
 0  0      0 398236  82796 784444    0    0     0   252  297  407  1  0 99  0  0
 0  0      0 398236  82800 784508    0    0     0   206  509  706  1  0 98  0  0
 0  0      0 398236  82804 784660    0    0     0    33  721 1000  1  0 98  0  1
 0  0      0 398236  82804 784796    0    0     0   210  965 1357  1  1 97  0  0
 0  0      0 398236  82804 785152    0    0     0   373 1163 1665  2  1 96  0  1
 0  0      0 398236  82804 785376    0    0     0    87 1396 2076  5  2 82  0 10
 1  0      0 398236  82808 785644    0    0     0    90 1496 2168  3  1 94  0  2
 0  0      0 398236  82808 786048    0    0     0   183 1574 2316  3  1 94  0  1
 0  0      0 398236  82808 786292    0    0     0   102 1574 2326  3  1 94  0  1
 0  0      0 398236  82808 787124    0    0     0   126 1504 2218  2  1 96  0  1
 1  0      0 398236  82816 787964    0    0     0   115 1487 2183  3  1 95  0  1
 0  0      0 398236  82820 788508    0    0     0   471 1571 2321  3  1 94  0  1
 0  0      0 398236  82820 789028    0    0     0   166 1605 2367  3  1 95  0  1
 0  0      0 398236  82824 790704    0    0     0   370 1638 2410  3  1 95  0  1
 0  0      0 398236  82824 791248    0    0     0   143 1632 2395  3  1 95  0  1
 1  0      0 398236  82824 791664    0    0     0   150 1607 2369  3  1 95  0  1
 0  0      0 398236  82824 791884    0    0     0   142 1624 2371  3  2 95  0  1
 0  0      0 398012  82824 792268    0    0     0   150 1586 2342  4  2 86  0  7
 1  0      0 397760  82828 792580    0    0     0   630 1655 2431  3  1 94  0  1
 0  0      0 397760  82832 793016    0    0     0   268 1912 2855  4  1 93  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 397760  82832 793380    0    0     0   162 1858 2742  4  1 95  0  1
 0  0      0 397760  82832 793860    0    0     0   184 1963 2954  4  1 94  0  1
 1  0      0 397760  82836 794156    0    0     0   154 1743 2585  3  2 94  0  2
 0  0      0 397760  82836 794496    0    0     0   164 1855 2772  4  1 93  0  1
 0  0      0 397760  82840 795084    0    0     0   213 1893 2837  3  2 94  0  1
 0  0      0 397760  82844 795420    0    0     0   809 1844 2753  3  2 93  0  2
 0  0      0 397760  82848 795856    0    0     0   112 1729 2586  4  2 90  0  4
 1  0      0 397760  82848 796152    0    0     0   171 1669 2475  3  1 94  0  1
 1  0      0 397536  82848 796656    0    0     0   185 1699 2529  3  1 95  0  1
 0  0      0 397536  82852 797108    0    0     0   170 1860 2865  5  2 81  0 11
 0  0      0 397536  82852 797840    0    0     0   182 1899 2870  3  1 94  0  1
 0  0      0 397536  82852 798440    0    0     0   220 1980 2990  4  2 93  0  1
 0  0      0 397312  82856 799236    0    0     0   339 2091 3227  5  2 93  0  1
 0  0      0 397312  82860 799888    0    0     0   713 2071 3154  4  2 93  0  1
 0  0      0 397088  82860 800704    0    0     0   198 1977 3014  4  2 93  0  2
 0  0      0 397088  82860 801248    0    0     0   178 1918 2897  3  1 95  0  1
 0  0      0 397088  82860 802264    0    0     0   186 1941 2936  4  2 94  0  1
 0  0      0 396864  82860 803144    0    0     0   226 1887 2836  3  1 94  0  1
 0  0      0 396864  82860 803948    0    0     0   334 1772 2622  3  1 94  0  1
 1  0      0 396864  82860 805152    0    0     0   187 1810 2723  3  1 95  0  1
 0  0      0 396864  82864 805436    0    0     0   743 1229 1767  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 396640  82868 805608    0    0     0   126  697  987  2  1 94  0  3
