procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 353156  73236 1082648    0    0     2    11    4   14  6  1 93  0  1
 0  0      0 352932  73236 1082660    0    0     0    11  265  255  1  0 99  0  0
 1  0      0 352708  73236 1082668    0    0     0   224  464  508  1  0 98  0  0
 0  0      0 352456  73236 1082672    0    0     0     6  719  825  3  1 96  0  0
 0  0      0 352456  73236 1082688    0    0     0   190  757  932  3  1 96  0  1
 0  0      0 352232  73236 1082828    0    0     0    20  867 1089  4  1 94  0  1
 0  0      0 351784  73236 1083096    0    0     0     0 1016 1284  5  1 92  0  2
 0  0      0 351112  73236 1083240    0    0     0     7 1121 1452  5  2 92  0  1
 0  0      0 350888  73236 1083772    0    0     0   114 1215 1612  5  1 92  0  1
 2  0      0 350888  73240 1084128    0    0     0    11 1167 1553  6  2 88  0  4
 0  0      0 350888  73240 1084188    0    0     0     8 1230 1605  6  1 91  0  2
 0  0      0 350888  73240 1084336    0    0     0     6 1243 1561  5  1 93  0  1
 0  0      0 350664  73240 1084352    0    0     0    14 1169 1479  5  1 93  0  1
 0  0      0 350440  73240 1084500    0    0     0   138 1210 1520  5  1 94  0  0
 0  0      0 350216  73240 1084516    0    0     0    11 1281 1593  6  1 92  0  1
 1  0      0 350216  73240 1084536    0    0     0     6 1312 1642  5  1 94  0  0
 0  0      0 350216  73244 1084680    0    0     0     6 1252 1578  5  1 93  0  0
 0  0      0 349992  73244 1084700    0    0     0     6 1192 1482  5  1 94  0  0
 1  0      0 349096  73244 1084840    0    0     0     6 1206 1497  3  2 95  0  0
 0  0      0 348424  73244 1084860    0    0     0   142 1416 1764  5  2 92  0  1
 1  0      0 347752  73244 1084964    0    0     0    18 1676 2125  7  2 89  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 347752  73244 1085044    0    0     0     6 1827 2361  9  2 85  0  4
 1  0      0 347752  73244 1085196    0    0     0     6 1980 2546  9  2 86  0  3
 0  0      0 347752  73244 1085364    0    0     0     6 2349 3094 10  3 85  0  1
 0  0      0 348540  73244 1085616    0    0     0     6 2565 3400 11  3 85  0  1
 0  0      0 348540  73244 1085836    0    0     0   239 2624 3531 12  3 83  0  2
 0  0      0 348540  73244 1085876    0    0     0    11 2691 3556 13  3 82  0  2
 0  0      0 348540  73244 1086052    0    0     0    13 2666 3583 11  4 83  0  2
 0  0      0 348540  73244 1086216    0    0     0     6 2678 3602 12  3 83  0  1
 0  0      0 348540  73244 1086396    0    0     0     6 2644 3540 12  3 83  0  2
 0  0      0 348540  73244 1086496    0    0     0     6 2644 3584 11  3 84  0  1
 0  0      0 348540  73244 1086740    0    0     0   267 2642 3559 12  4 83  0  2
 0  0      0 348540  73244 1086904    0    0     0     8 2665 3586 12  3 83  0  1
 0  0      0 348540  73244 1087084    0    0     0     6 2497 3362 12  4 79  0  5
 0  0      0 348540  73244 1087244    0    0     0     6 2439 3275 12  2 83  0  3
 0  0      0 348540  73244 1087420    0    0     0   213 2649 3616 11  3 85  0  1
 0  0      0 348540  73244 1087592    0    0     0     6 2639 3625 11  2 86  0  1
 0  0      0 348540  73244 1087884    0    0     0     6 2520 3420 10  3 87  0  1
 0  0      0 348540  73244 1087932    0    0     0     6 2217 2921  9  2 88  0  1
 0  0      0 348540  73244 1087960    0    0     0     6 1733 2285  7  2 90  0  1
 0  0      0 348540  73248 1086852    0    0     1   234 1359 1797  6  2 92  0  1
 0  0      0 348540  73248 1086996    0    0     0    67  864 1109  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 348540  73248 1087000    0    0     0    24  451  549  2  1 98  0  0
