procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 425404  82448 765940    0    0     5   508    4    8  6  1 92  0  2
 0  0      0 425404  82464 765992    0    0     0   357  327  441  1  0 99  0  0
 0  0      0 425404  82464 766072    0    0     0   367  520  698  1  0 99  0  0
 0  0      0 425404  82464 766196    0    0     0    53  739 1022  1  0 98  0  0
 0  0      0 425404  82468 766488    0    0     0    42  962 1343  2  1 97  0  1
 0  0      0 425404  82468 766684    0    0     0    57 1141 1669  2  1 96  0  1
 1  0      0 425404  82468 766944    0    0     0   567 1448 2131  3  1 94  0  1
 0  0      0 425404  82468 767204    0    0     0    91 1491 2193  2  1 96  0  1
 0  0      0 425404  82468 767592    0    0     0    76 1476 2171  3  1 95  0  1
 0  0      0 425404  82468 767812    0    0     0    78 1295 1897  6  3 73  0 17
 0  0      0 425404  82468 768052    0    0     0    70 1370 2017  4  2 85  0  9
 0  0      0 425404  82468 768452    0    0     0    75 1559 2340  2  1 95  0  1
 0  0      0 425404  82468 768728    0    0     0   230 1599 2376  2  1 96  0  1
 0  0      0 425404  82468 769108    0    0     0   491 1527 2241  3  2 95  0  1
 0  0      0 425404  82468 769360    0    0     0   137 1454 2177  2  1 96  0  1
 0  0      0 425404  82472 769624    0    0     0   130 1522 2266  3  1 96  0  0
 0  0      0 425404  82472 770020    0    0     0   262 1619 2392  3  1 95  0  1
 0  0      0 425404  82472 770276    0    0     0   136 1440 2102  2  1 97  0  1
 0  0      0 425404  82472 770540    0    0     0   220 1486 2170  3  1 95  0  1
 0  0      0 425404  82476 770872    0    0     0   142 1509 2211  3  1 95  0  1
 0  0      0 425404  82480 771172    0    0     0   504 1677 2486  3  2 92  0  3
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 425404  82484 771480    0    0     0   150 1631 2430  7  3 74  0 16
 0  0      0 425404  82484 771792    0    0     0   150 1707 2573  4  2 90  0  4
 0  0      0 425404  82488 772332    0    0     0   154 1894 2823  4  2 93  0  1
 1  0      0 425404  82488 772716    0    0     0   294 1527 2266  2  1 96  0  1
 1  0      0 425404  82492 774308    0    0     0   147 1796 2674  4  1 94  0  1
 0  0      0 425404  82492 776028    0    0     0   642 1651 2462  3  1 94  0  1
 0  0      0 425404  82492 776428    0    0     0   157 1609 2374  3  1 95  0  1
 1  0      0 425404  82492 776720    0    0     0   154 1623 2410  3  1 95  0  1
 0  0      0 425404  82492 777176    0    0     0   167 1756 2651  3  1 95  0  1
 0  0      0 425180  82492 777512    0    0     0   323 1575 2332  2  1 96  0  1
 0  0      0 425180  82496 778008    0    0     0   156 1768 2655  3  1 95  0  1
 0  0      0 425180  82496 778528    0    0     0   177 1706 2541  4  1 94  0  1
 0  0      0 424956  82496 779112    0    0     0   661 2003 3110  6  3 83  0  9
 0  0      0 424956  82496 779668    0    0     0   189 1798 2734  4  1 94  0  1
 0  0      0 424956  82500 780164    0    0     0   168 1723 2574  3  2 95  0  1
 0  0      0 424732  82500 780756    0    0     0   318 1750 2614  3  1 95  0  0
 0  0      0 424732  82500 781248    0    0     0   170 1714 2568  3  1 95  0  1
 0  0      0 424732  82500 781616    0    0     0   163 1470 2167  3  1 95  0  1
 1  0      0 424732  82504 782172    0    0     0   191 1695 2536  3  1 94  0  1
 0  0      0 424732  82504 782636    0    0     0   702 1681 2501  3  1 95  0  1
 0  0      0 424508  82508 782952    0    0     0   150 1212 1778  2  1 97  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 424508  82512 783276    0    0     0   257  699  983  1  1 98  0  1
 0  0      0 424508  82516 783300    0    0     0    32  136  155  0  0 100  0  0
