procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 678980     16  81464    0    0     2    11   79   70  1  1 98  0  0
 1  0      0 618676     16  83128    0    0   374     2 1064 1182  4  1 94  0  1
 0  0      0 591460     16  83128    0    0     0     0 2292 2558  1  2 96  0  1
 0  0      0 539428     16  83128    0    0     0     4 3555 3534  3  3 92  0  2
 0  0      0 512468     16  83128    0    0     0     8 4531 4604  4  4 90  0  1
 2  0      0 487456     16  83128    0    0     0     2 5164 5024  5  3 89  0  2
 0  0      0 458152     16  83188    0    0    12     0 5405 5333  4  4 91  0  1
 2  0      0 457880     16  83192    0    0     0     0 2419 2768  4  2 84  0 10
 0  0      0 452564     16  83192    0    0     0     2 1886 2089  2  2 91  0  5
 0  0      0 411740     16  83192    0    0     0     0 2720 2919  3  3 94  0  1
 0  0      0 397496     16  88324    0    0  1050    30 4103 4241  4  4 89  1  2
 0  0      0 372044     16  88324    0    0     0    66 5018 4832  4  4 91  0  1
 0  0      0 376828     16  88324    0    0     0     0 4402 4374  4  4 91  0  1
 0  0      0 373828     16  88324    0    0     0     0 4525 4491  4  3 93  0  1
 0  0      0 370764     16  88328    0    0     0     2 5112 4882  4  3 91  0  1
 0  0      0 370420     16  88328    0    0     0     0 4470 4213  4  3 92  0  1
 0  0      0 375052     16  88328    0    0     0    17 4439 4678  3  3 92  0  1
 0  0      0 379260     16  88328    0    0     0     2 4332 4285  4  3 92  0  1
 0  0      0 390492     16  88328    0    0     0     1 4575 4903  4  4 91  0  1
 0  0      0 382680     16  88328    0    0     0     0 3140 3362  3  3 89  0  5
 0  0      0 367584     16  88328    0    0     0     0 4382 4026  3  2 94  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 303476     16  88332    0    0     0     2 5184 5543  5  4 90  0  1
 0  0      0 265068     16  88332    0    0     0    32 5782 5815  4  4 91  0  1
 0  0      0 248668     16  88332    0    0     0     2 5456 6097  4  3 92  0  1
 1  0      0 239168     16  88332    0    0     0     2 5898 5683  4  4 91  0  1
 1  0      0 195100     16  88332    0    0     0     0 5663 5827  4  4 91  0  1
 0  0      0 161348     16  88332    0    0     0     0 5083 5286  3  4 91  0  1
 0  0      0 118396     16  88332    0    0     0     2 4573 4996  4  4 91  0  1
 0  0      0 117536     16  88336    0    0     0     3 5207 5125  3  4 92  0  1
 0  0      0  98884     16  88336    0    0     0     2 4307 4680  4  4 91  0  1
 0  0      0  63228     16  87996    0    0     0     1 4472 4712  3  4 92  0  1
 0  0      0  62656     16  87996    0    0     0     0 2386 2677  2  2 92  0  4
 0  0      0  60136     12  77736    0    0   147    10 4174 4608  4  3 92  0  1
 0  0      0  68288     12  76244    0    0    18     0 4562 4586  4  4 92  0  1
 0  0      0  66124     12  70588    0    0  1590    23 4578 4735  4  3 91  1  1
 0  0      0  65012     12  70736    0    0    29     2 4072 4450  2  3 94  0  1
 0  0      0  62932     12  72108    0    0   274     0 4042 4120  4  3 93  0  1
 0  0      0  61688     12  72560    0    0    90     2 4357 4327  3  3 92  0  2
 0  0      0  61128     12  72604    0    0     9     0 3302 3487  3  2 94  0  2
 0  0      0  64348     12  72652    0    0    10     0 2969 3299  2  3 95  0  1
 0  0      0  61468     12  72652    0    0     0    78 2435 2782  1  1 97  0  0
 0  0      0 153696     12  72684    0    0     6     1 2581 2759  2  2 95  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 325688     12  72740    0    0    10     0 2510 2461  1  2 96  0  0
