procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 122676  68552 1163944    0    0     2    12   16    5  6  1 92  0  1
 0  0      0 122676  68556 1163960    0    0     0    14  432  693  6  0 92  0  1
 0  0      0 122676  68556 1163964    0    0     0     6 1015 1642 15  1 82  0  1
 1  0      0 122228  68556 1163972    0    0     0    22 1409 2303 21  1 77  0  1
 0  0      0 122228  68560 1164108    0    0     0    10 2007 3332 32  2 66  0  1
 2  0      0 122228  68560 1164116    0    0     0    13 2196 3664 34  2 61  0  2
 1  0      0 122228  68560 1164128    0    0     0   206 2094 3493 33  2 62  0  2
 2  0      0 121752  68560 1164136    0    0     0   118 2339 3944 37  2 59  0  1
 0  0      0 121304  68560 1164148    0    0     0     8 2255 3793 36  3 60  0  1
 1  0      0 119960  68560 1164284    0    0     0     6 2243 3771 36  2 59  0  3
 2  0      0 119064  68564 1164296    0    0     0    18 2117 3538 34  2 63  0  1
 0  0      0 118392  68564 1164304    0    0     0    13 2254 3802 35  3 60  0  2
 1  0      0 118392  68568 1164320    0    0     0    87 2205 3693 35  2 61  0  1
 0  0      0 118392  68568 1164320    0    0     0     9 1060 1700 16  1 78  0  5
 0  0      0 118392  68568 1164412    0    0     0     6 1851 3090 29  2 67  0  2
 1  0      0 118392  68568 1164468    0    0     0     6 2129 3561 34  2 63  0  1
 2  0      0 118392  68568 1164476    0    0     0     6 1824 3020 28  2 69  0  1
 2  0      0 118392  68568 1164488    0    0     0    10 2130 3550 34  2 62  0  1
 2  0      0 117048  68568 1164496    0    0     0    86 1995 3308 32  2 65  0  2
 1  0      0 116376  68568 1164760    0    0     0     6 2238 3735 36  2 60  0  1
 1  0      0 116376  68568 1164772    0    0     0     6 2306 3867 37  2 59  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 116376  68568 1164912    0    0     0     6 2290 3836 37  2 59  0  1
 0  0      0 116376  68568 1165052    0    0     0     6 2260 3770 37  2 59  0  2
 2  0      0 116376  68568 1165272    0    0     0     6 2270 3795 37  3 59  0  2
 1  0      0 116376  68568 1165584    0    0     0   102 2235 3718 36  3 59  0  3
 1  0      0 115704  68568 1165720    0    0     0    12 2036 3359 33  2 57  0  8
 1  0      0 115704  68568 1165860    0    0     0     6 2300 3870 37  2 60  0  1
 1  0      0 115704  68568 1166000    0    0     0    69 2318 3908 37  3 59  0  1
 1  0      0 115704  68568 1166140    0    0     0     6 2253 3783 36  2 61  0  1
 1  0      0 115704  68568 1166148    0    0     0     6 2214 3727 35  3 60  0  2
 1  0      0 115704  68568 1166160    0    0     0     6 2183 3654 35  2 61  0  2
 1  0      0 115704  68568 1166168    0    0     0     6 2263 3809 36  3 60  0  2
 1  0      0 115704  68568 1166180    0    0     0     6 2233 3769 35  2 61  0  1
 1  0      0 115704  68568 1166320    0    0     0   101 2229 3742 36  3 61  0  1
 1  0      0 115704  68568 1166332    0    0     0    12 2213 3721 35  2 61  0  2
 0  0      0 115704  68568 1166340    0    0     0     6 2130 3560 34  2 60  0  3
 1  0      0 115704  68572 1166352    0    0     0    67 2220 3715 36  2 61  0  1
 2  0      0 115704  68576 1166356    0    0     0     6 1200 1917 18  1 74  0  7
 1  0      0 115704  68576 1166488    0    0     0     6 1507 2488 22  2 75  0  1
 2  0      0 115704  68576 1166496    0    0     0     6 1518 2496 24  2 74  0  1
 1  0      0 115704  68576 1166504    0    0     0     6 1508 2521 23  2 74  0  1
 0  0      0 115704  68576 1166508    0    0     0     6 1559 2587 24  1 73  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 115704  68576 1166516    0    0     0    80 1223 2006 19  1 79  0  1
