procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 201416  89340 1293044    0    0     1     7   13   16  0  0 100  0  0
 0  0      0 201416  89340 1293024    0    0     0    16   78  127  0  0 100  0  0
 0  0      0 201416  89340 1293024    0    0     0     0   72  100  0  0 100  0  0
 0  0      0 201416  89340 1293024    0    0     0     5   70   98  0  0 100  0  0
 0  0      0 201416  89340 1293024    0    0     0     3   86  115  0  0 100  0  0
 0  0      0 201416  89340 1293024    0    0     0   369  107  155  0  0 100  0  0
 0  0      0 201416  89340 1293024    0    0     0    11   73  100  0  0 100  0  0
 0  0      0 201416  89340 1293024    0    0     0     2   69   98  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0    24   89  111  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     1   72   99  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     3   68   98  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     0   71  101  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     2   86  112  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     0   71  101  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     3   77  102  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     5   77  103  0  0 100  0  0
 1  0      0 201164  89340 1293024    0    0     0     1   79  108  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     2   69  100  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     0   68  100  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     2   69   97  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     0   80  109  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 201164  89340 1293024    0    0     0     4   72   98  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     3   69  102  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     1   73  101  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     2   82  110  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     0   69   99  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     2   71  101  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     5   72  100  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     1   73  107  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     3   80  106  0  0 100  0  0
 2  0      0 201164  89340 1293024    0    0     0     1   79  107  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     8   69  101  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     0   74  104  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     2   70  102  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     1   74   98  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     4   76  105  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     0   77  108  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0    38   79  105  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     4   79  102  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     7   79  100  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     2   87  109  0  0 100  0  0
 0  0      0 201164  89340 1293024    0    0     0     6   82  103  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 201164  89340 1293024    0    0     0     5   73  101  0  0 100  0  0
