procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 617272      0 130272    0    0    58     9   33   43  0  0 99  0  0
 0  0      0 607444      0 130356    0    0    16     7  518  798  2  1 97  0  0
 0  0      0 607444      0 130360    0    0     0   291  574  971  1  0 99  0  0
 0  0      0 606688      0 130360    0    0     0     0  804 1304  1  0 99  0  0
 0  0      0 606184      0 130360    0    0     0     3 1002 1621  1  0 98  0  1
 0  0      0 605428      0 130360    0    0     0     1 1183 1891  1  1 98  0  1
 0  0      0 604672      0 130364    0    0     0     1 1392 2238  1  1 98  0  1
 0  0      0 603664      0 130364    0    0     0     4 1459 2329  1  1 97  0  1
 0  0      0 603160      0 130436    0    0    14    25 1439 2275  1  0 98  0  1
 0  0      0 600388      0 130440    0    0     0     0 1461 2304  2  1 97  0  1
 1  0      0 600136      0 130440    0    0     0     4 1445 2295  2  1 96  0  2
 0  0      0 599128      0 130440    0    0     0     1 1525 2420  1  1 96  0  2
 1  0      0 598624      0 130440    0    0     0     1 1444 2298  1  1 97  0  1
 0  0      0 598372      0 130440    0    0     0     2 1443 2286  2  1 97  0  0
 0  0      0 596104      0 130440    0    0     0    10 1460 2308  1  1 97  0  1
 0  0      0 595600      0 130444    0    0     0     0 1450 2301  1  0 98  0  0
 0  0      0 593836      0 130444    0    0     0     2 1505 2389  1  1 98  0  0
 0  0      0 593584      0 130444    0    0     0     3 1474 2326  2  0 97  0  1
 0  0      0 591316      0 130444    0    0     0     1 1481 2335  1  0 98  0  0
 0  0      0 590812      0 130448    0    0     0     1 1585 2441  1  1 98  0  1
 0  0      0 588040      0 130448    0    0     0     7 1905 2934  3  1 95  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 587788      0 130448    0    0     0     0 2193 3370  2  0 97  0  1
 2  0      0 583000      0 130452    0    0     0     1 2415 3728  2  1 94  0  3
 0  0      0 577708      0 130452    0    0     0     4 2597 4001  4  2 90  0  4
 0  0      0 576952      0 130452    0    0     0     1 2848 4298  2  1 95  0  2
 0  0      0 566888      0 130468    0    0     0     1 3119 4728  3  2 94  0  1
 0  0      0 564112      0 130468    0    0     0     9 2980 4492  3  2 94  0  1
 0  0      0 564112      0 130468    0    0     0     0 3052 4651  2  1 96  0  1
 0  0      0 558820      0 130468    0    0     0     1 3048 4657  4  2 94  0  1
 3  0      0 558820      0 130472    0    0     0     1 2994 4555  1  2 96  0  1
 0  0      0 553024      0 130472    0    0     0     4 3000 4621  3  1 94  0  1
 0  0      0 551512      0 130472    0    0     0   264 3048 4742  3  1 94  0  1
 0  0      0 547228      0 130472    0    0     0    25 3106 4805  3  2 94  0  1
 0  0      0 546220      0 130472    0    0     0     2 3175 4935  3  2 94  0  1
 0  0      0 541180      0 130472    0    0     0     1 3035 4681  4  1 90  0  5
 0  0      0 541176      0 130472    0    0     0     1 2988 4531  4  1 92  0  2
 0  0      0 534372      0 130476    0    0     0     4 3152 4763  4  1 94  0  1
 0  0      0 534372      0 130476    0    0     0     1 3001 4550  2  2 95  0  1
 0  0      0 526056      0 130476    0    0     0    11 2751 4256  3  2 94  0  1
 0  0      0 525804      0 130476    0    0     0     2 2182 3406  2  1 95  0  1
 0  0      0 525804      0 130476    0    0     0     1 1712 2702  1  1 97  0  0
 0  0      0 525804      0 130476    0    0     0     1 1236 1970  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 525804      0 130476    0    0     0     1  670 1118  1  0 99  0  0
