procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 980304  42200 288552    0    0     6   511   18    8  6  1 92  0  2
 0  0      0 980304  42224 288696    0    0     0   627  408  567  2  0 97  0  1
 0  0      0 979856  42232 288784    0    0     0    28  635  930  4  1 94  0  1
 0  0      0 979632  42236 288888    0    0     0    37  919 1387  6  1 92  0  1
 0  0      0 979632  42244 289060    0    0     0    48 1149 1777  8  1 89  0  2
 0  0      0 979408  42252 289308    0    0     0    63 1457 2270 11  1 84  0  3
 0  0      0 978960  42256 289844    0    0     0    73 1860 2925 14  2 80  0  4
 1  0      0 978960  42264 290128    0    0     0   639 2059 3243 15  2 80  0  2
 1  0      0 978960  42272 290352    0    0     0   105 1752 2684 15  2 70  0 13
 0  0      0 978960  42280 290844    0    0     0    92 1911 3002 17  3 69  0 11
 0  0      0 978960  42280 291128    0    0     0   111 2106 3340 17  3 76  0  4
 0  0      0 978960  42288 291392    0    0     0   122 2055 3217 15  3 81  0  2
 1  0      0 978736  42296 291796    0    0     0   130 2074 3261 15  2 82  0  1
 1  0      0 978736  42304 292064    0    0     0   264 2078 3266 15  3 81  0  2
 0  0      0 978736  42312 292596    0    0     0   541 2065 3229 16  2 79  0  2
 0  0      0 977812  42320 293244    0    0     0   135 2062 3238 15  2 82  0  2
 0  0      0 977336  42328 293644    0    0     0   146 2081 3264 16  2 80  0  1
 0  0      0 977336  42332 294040    0    0     0   148 2060 3262 17  2 78  0  3
 0  0      0 976328  42340 294316    0    0     0   148 2072 3268 16  3 80  0  2
 0  0      0 976328  42348 294596    0    0     0   279 2195 3462 16  2 80  0  1
 1  0      0 975656  42356 294984    0    0     0   172 1940 3039 15  2 69  0 13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 974984  42360 295264    0    0     0   549 2101 3305 17  3 70  0 10
 1  0      0 974312  42368 295728    0    0     0   168 2395 3864 19  3 76  0  2
 1  0      0 974312  42376 296060    0    0     0   163 2383 3845 20  2 76  0  2
 0  0      0 973864  42384 296404    0    0     0   166 2428 3953 19  2 77  0  1
 1  0      0 973416  42392 297148    0    0     0   325 2381 3857 20  2 76  0  2
 0  0      0 972156  42400 297732    0    0     0   181 2360 3848 19  2 77  0  2
 0  0      0 971652  42400 298536    0    0     0   165 2357 3827 20  2 76  0  2
 0  0      0 971400  42408 299040    0    0     0   116 2365 3847 18  3 77  0  2
 3  0      0 971400  42416 299500    0    0     0   662 2390 3889 19  3 76  0  2
 1  0      0 970140  42424 299828    0    0     0   181 2372 3866 19  3 75  0  2
 0  0      0 969412  42516 300608    0    0    18   221 2392 3902 19  4 75  0  2
 1  0      0 969160  42520 301284    0    0     0   442 1861 2919 16  3 64  0 17
 1  0      0 968908  42524 301852    0    0     0   226 2288 3730 19  2 74  0  5
 2  0      0 966920  42536 302688    0    0     1   288 2410 3934 19  3 76  0  2
 0  0      0 966416  42580 303472    0    0     2   377 2406 3928 19  3 76  0  2
 1  0      0 965912  42580 304104    0    0     0   638 2382 3854 20  3 75  0  3
 1  0      0 965436  42584 304712    0    0     0   181 2314 3739 19  2 74  0  4
 2  0      0 964428  42592 305288    0    0     0   322 2277 3700 19  3 73  0  5
 0  0      0 964176  42600 305760    0    0     0   174 2347 3830 18  3 77  0  2
 1  0      0 963924  42608 306164    0    0     0   183 2225 3581 18  3 78  0  2
 0  0      0 963700  42612 306632    0    0     0   176 1551 2406 11  2 86  0  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 962188  42620 306768    0    0     0   141  879 1335  5  1 93  0  1
