procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 128968  68492 1159124    0    0     2    12   16    4  6  1 92  0  1
 0  0      0 128968  68492 1159156    0    0     0    18  480  761  6  0 93  0  0
 1  0      0 128716  68492 1159156    0    0     0     6 1030 1664 14  1 84  0  1
 0  0      0 127884  68492 1159292    0    0     0     7 1512 2468 24  1 73  0  1
 0  0      0 127660  68492 1159296    0    0     0    24 1731 2835 27  2 70  0  1
 0  0      0 126988  68492 1159304    0    0     0     9 1383 2250 21  1 77  0  1
 1  0      0 126540  68492 1159312    0    0     0   327 1545 2548 23  1 74  0  1
 1  0      0 126092  68492 1159320    0    0     0    17 1379 2248 21  2 76  0  2
 0  0      0 126092  68492 1159324    0    0     0     9  826 1318 12  1 83  0  4
 0  0      0 126092  68496 1159324    0    0     0     6  767 1268 11  1 88  0  0
 0  0      0 126364  68496 1159332    0    0     0    58  966 1592 14  1 85  0  0
 0  0      0 126364  68496 1159332    0    0     0    11  989 1612 15  1 84  0  0
 0  0      0 126624  68496 1159468    0    0     0     6 1027 1681 15  1 83  0  1
 1  0      0 126624  68496 1159468    0    0     0     6  907 1482 13  1 86  0  0
 0  0      0 126624  68496 1159476    0    0     0     6 1074 1750 16  1 82  0  1
 0  0      0 126624  68496 1159480    0    0     0     6 1165 1893 17  2 79  0  2
 1  0      0 126176  68496 1159484    0    0     0     6 1314 2159 19  1 79  0  1
 0  0      0 125704  68496 1159488    0    0     0    64 1311 2144 20  1 78  0  1
 0  0      0 126240  68496 1159496    0    0     0    11 1359 2227 21  1 77  0  1
 0  0      0 126548  68500 1159504    0    0     0    49 1706 2812 26  2 71  0  2
 1  0      0 126100  68500 1159508    0    0     0     6 1255 2029 18  1 75  0  6
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 126360  68500 1159628    0    0     0     6 1259 2046 19  1 79  0  1
 0  0      0 125464  68500 1159636    0    0     0     6 1724 2849 26  2 71  0  1
 0  0      0 125464  68500 1159644    0    0     0     6 1684 2771 25  1 72  0  1
 1  0      0 125464  68500 1159780    0    0     0    69 1908 3150 30  2 67  0  1
 0  0      0 125464  68504 1159780    0    0     0    48 1627 2665 25  2 72  0  1
 0  0      0 126496  68504 1159792    0    0     0    12 1832 3024 28  2 69  0  1
 1  0      0 127028  68504 1160056    0    0     0    55 1651 2722 25  2 73  0  1
 0  0      0 126804  68504 1160068    0    0     0     6 1689 2760 26  1 71  0  1
 0  0      0 127596  68504 1160200    0    0     0     0 1323 2160 20  2 78  0  1
 1  0      0 127596  68504 1160332    0    0     0     6 1292 2112 20  1 78  0  1
 1  0      0 127408  68504 1160468    0    0     0     6 1466 2404 23  2 74  0  2
 0  0      0 126652  68504 1160600    0    0     0     6 1117 1736 16  1 71  0 11
 0  0      0 126912  68504 1160736    0    0     0    69 1449 2375 22  2 73  0  3
 1  0      0 126436  68504 1160872    0    0     0    18 1745 2882 27  2 69  0  2
 1  0      0 126816  68504 1161008    0    0     0     6 1705 2816 26  2 71  0  1
 2  0      0 126692  68504 1161144    0    0     0     6 1579 2583 24  2 73  0  1
 0  0      0 126952  68504 1161148    0    0     0     6 1422 2342 21  2 76  0  1
 1  0      0 126488  68504 1161152    0    0     0     6 1390 2274 21  1 76  0  1
 2  0      0 127524  68504 1161160    0    0     0    71 1260 2074 19  1 79  0  1
 2  0      0 127524  68504 1161164    0    0     0    11 1455 2412 23  1 75  0  1
 1  0      0 127524  68504 1161300    0    0     0    13 1427 2367 22  2 76  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 127524  68504 1161432    0    0     0     6 1089 1777 16  1 82  0  1
