procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 390676  87648 808328    0    0     5   506   11   18  6  1 92  0  2
 0  0      0 390676  87648 808356    0    0     0   270  306  430  1  0 98  0  0
 0  0      0 390676  87648 808412    0    0     0    24  469  695  1  0 98  0  0
 0  0      0 390676  87648 808536    0    0     0    30  689 1051  2  1 96  0  1
 0  0      0 390676  87652 808664    0    0     0    44  918 1405  4  1 94  0  1
 1  0      0 390676  87652 808984    0    0     0   425 1172 1799  4  1 94  0  1
 0  0      0 390452  87656 809248    0    0     0    77 1449 2260  6  2 91  0  1
 0  0      0 390228  87656 809496    0    0     0   515 1520 2335  9  3 76  0 12
 0  0      0 390228  87656 809872    0    0     0    86 1697 2585  7  2 90  0  2
 0  0      0 390228  87656 810140    0    0     0   102 1697 2569  6  2 89  0  2
 0  0      0 390004  87656 810584    0    0     0   104 1703 2589  6  1 91  0  1
 0  0      0 390004  87664 810856    0    0     0   229 1687 2562  6  2 92  0  1
 0  0      0 390004  87668 811080    0    0     0   130 1681 2549  7  2 90  0  1
 0  0      0 390004  87672 811472    0    0     0   176 1678 2543  7  2 89  0  1
 0  0      0 390004  87676 811788    0    0     0   535 1701 2577  7  2 89  0  2
 1  0      0 390004  87676 812060    0    0     0   144 1721 2607  7  2 90  0  1
 0  0      0 390004  87684 812592    0    0     0   145 1700 2587  8  2 87  0  2
 1  0      0 390004  87688 812868    0    0     0   252 1719 2588  6  2 90  0  1
 0  0      0 389780  87692 813276    0    0     0   153 1711 2591  7  2 89  0  1
 0  0      0 389780  87696 813636    0    0     0   182 1491 2221  8  3 73  0 16
 0  0      0 389556  87704 813992    0    0     0   146 2052 3197 10  4 81  0  5
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 389556  87708 814488    0    0     0   602 2287 3615 11  3 82  0  3
 0  0      0 389556  87708 815336    0    0     0   173 2340 3722 10  3 85  0  3
 1  0      0 389556  87712 816008    0    0     0   310 2330 3701 10  3 85  0  3
 0  0      0 389108  87716 816980    0    0     0   193 2245 3554 11  4 81  0  5
 0  0      0 388660  87716 817456    0    0     0   228 2307 3646 10  3 84  0  3
 0  0      0 388212  87716 818388    0    0     0   191 2308 3682  9  2 86  0  3
 1  0      0 387988  87716 818820    0    0     0   215 2219 3548 11  3 82  0  5
 0  0      0 387764  87720 820280    0    0     0   812 2244 3566 11  3 81  0  5
 1  0      0 387316  87724 821040    0    0     0   358 2236 3568 11  3 82  0  4
 2  0      0 387316  87728 821772    0    0     0   217 2288 3675 11  3 83  0  3
 1  0      0 387092  87732 822232    0    0     0   357 1917 3024 10  2 75  0 12
 1  0      0 386420  87736 822904    0    0     0   214 2302 3704  9  3 85  0  3
 1  0      0 386420  87740 823628    0    0     0   216 2314 3700  9  3 86  0  3
 0  0      0 385972  87740 824284    0    0     0   218 2267 3631 11  3 83  0  3
 1  0      0 385748  87740 825028    0    0     0   949 2340 3752  9  3 86  0  2
 1  0      0 385524  87740 825616    0    0     0   219 2282 3657 10  3 84  0  3
 0  0      0 385076  87740 826336    0    0     0   269 2315 3717 10  2 86  0  2
 0  0      0 385076  87740 826916    0    0     0   215 2306 3725 10  2 86  0  2
 0  0      0 385076  87740 827624    0    0     0   224 2250 3620 10  3 84  0  3
 0  0      0 384628  87740 828184    0    0     0   130 1928 2970  8  2 89  0  2
 0  0      0 384628  87740 828648    0    0     0   168 1319 1947  4  1 94  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 384628  87744 828808    0    0     0   918  677  982  3  1 96  0  1
