procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 164716  89472 1310472    0    0     1     7   14   17  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0    18   89  143  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     0   60   95  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     2   62   96  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0   248   88  140  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0    54   72  108  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     1   61   98  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     5   61   98  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     4   66  103  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     0   70  108  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     2   65   97  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     0   56   93  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     4   60   98  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     6   77  112  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     1   61   96  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     2   61   97  0  0 100  0  0
 0  0      0 165472  89472 1310484    0    0     0     0   61   97  0  0 100  0  0
 0  0      0 165724  89472 1310484    0    0     0     2   66  106  0  0 100  0  0
 0  0      0 165724  89472 1310484    0    0     0     1   58   97  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     3   62   99  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     0   63   98  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 165500  89472 1310484    0    0     0     5   73  107  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     0   64   98  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     3   61   96  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     0   61  101  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     5   70  113  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     3   66   99  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     0   58   94  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     3   63   99  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     2   68  104  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     2   70  105  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     1   68   98  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     3   66   97  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     0   78  110  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     2   60   94  0  0 100  0  0
 0  0      0 165500  89472 1310484    0    0     0     1   64   98  0  0 100  0  0
 0  0      0 165500  89472 1310488    0    0     0     4  100  149  0  0 100  0  0
 0  0      0 165752  89472 1310488    0    0     0     9   75  111  0  0 100  0  0
 0  0      0 165752  89472 1310488    0    0     0     0   58   95  0  0 100  0  0
 0  0      0 165752  89472 1310488    0    0     0     2   61   98  0  0 100  0  0
 0  0      0 165752  89472 1310488    0    0     0     0   53   93  0  0 100  0  0
 0  0      0 165752  89472 1310488    0    0     0     2   68  105  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 165752  89472 1310488    0    0     0    26   58   96  0  0 100  0  0
 1  0      0 165528  89472 1310488    0    0     0     9  126  200  1  0 98  0  0
