procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 190616  89344 1309312    0    0     1     7   14   17  0  0 100  0  0
 0  0      0 190616  89344 1309320    0    0     0    16   77  127  0  0 100  0  0
 0  0      0 190616  89344 1309320    0    0     0     0   59   94  0  0 100  0  0
 0  0      0 190616  89344 1309320    0    0     0     4   73  110  0  0 100  0  0
 0  0      0 190616  89344 1309320    0    0     0     3   68  108  0  0 100  0  0
 0  0      0 190616  89344 1309320    0    0     0   423  101  175  0  0 99  0  0
 0  0      0 190616  89344 1309320    0    0     0    11   58   96  0  0 100  0  0
 0  0      0 190616  89344 1309320    0    0     0     2   72  112  0  0 100  0  0
 0  0      0 190616  89344 1309320    0    0     0    24   64   99  0  0 100  0  0
 0  0      0 190616  89344 1309320    0    0     0     1   60   98  0  0 100  0  0
 0  0      0 190616  89344 1309320    0    0     0     3   59   97  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     3   70  107  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     6   60  100  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     0   60   97  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     3   57   96  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     2   73  110  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     6   59   98  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     0   60   98  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     2   64   99  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     0   75  114  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     2   59   95  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 190364  89344 1309320    0    0     0     4   67   97  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     1   60   96  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     3   75  109  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     1   60   95  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     2   61   98  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     0   56   96  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     4   76  110  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     4   71  106  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     0   60   97  0  0 100  0  0
 0  0      0 190364  89344 1309320    0    0     0     2   62   96  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     1   72  111  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     2   61   95  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     1   64   97  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     3   62   98  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     4   71  111  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     8   71  110  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     8   62  100  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     6   58   94  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     4   69  106  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     0   58   96  0  0 100  0  0
 0  0      0 190112  89344 1309320    0    0     0     3   57   97  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 190112  89344 1309320    0    0     0    34   61  101  0  0 100  0  0
