procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 108932  68940 1220932    0    0     2    12    8   14  6  1 93  0  1
 0  0      0 108932  68940 1220944    0    0     0    12  275  409  2  0 98  0  0
 0  0      0 108932  68944 1220948    0    0     0     6  551  858  5  1 94  0  0
 0  0      0 103164  68944 1221084    0    0     0     6  897 1411  7  1 91  0  0
 1  0      0 102940  68944 1221092    0    0     0   223 1193 1884 10  1 88  0  1
 0  0      0 102492  68944 1221108    0    0     0     6 1486 2363 12  2 85  0  1
 0  0      0 102492  68944 1221128    0    0     0     5 1740 2778 16  2 79  0  3
 1  0      0 102492  68944 1221268    0    0     0   175 1933 3102 17  2 79  0  2
 0  0      0 102268  68948 1221292    0    0     0     5 1902 3042 16  3 79  0  2
 2  0      0 102268  68948 1221432    0    0     0     5 1920 3081 17  2 79  0  2
 0  0      0 101868  68948 1221448    0    0     0   121 1928 3075 16  2 80  0  1
 0  0      0 101644  68948 1221468    0    0     0     5 1878 3002 16  3 79  0  2
 0  0      0 101644  68948 1221612    0    0     0     7 1352 2103 13  2 76  0 10
 1  0      0 101420  68948 1221632    0    0     0   116 1903 3038 16  2 80  0  2
 1  0      0 101420  68948 1221632    0    0     0     6 1870 2988 16  3 80  0  1
 1  0      0 101420  68948 1221776    0    0     0     5 1928 3087 16  2 81  0  2
 0  0      0 101220  68948 1221796    0    0     0     5 1885 3024 18  2 77  0  2
 2  0      0 101220  68952 1221812    0    0     0     5 1864 2990 16  3 80  0  1
 0  0      0 101220  68952 1221960    0    0     0     5 1877 3035 16  2 80  0  2
 0  0      0 100996  68952 1221980    0    0     0   139 2052 3301 19  3 76  0  3
 1  0      0 100324  68952 1222128    0    0     0    11 2130 3427 18  3 78  0  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  99876  68952 1222148    0    0     0     5 2153 3495 20  3 74  0  3
 0  0      0  99428  68952 1222168    0    0     0     5 2193 3566 19  3 76  0  2
 0  0      0  99108  68952 1222448    0    0     0     5 2194 3575 20  2 75  0  3
 0  0      0  99108  68952 1222460    0    0     0     5 1441 2247 14  2 75  0  9
 0  0      0  98660  68952 1222564    0    0     0   146 1962 3143 18  2 78  0  2
 0  0      0  98436  68952 1222624    0    0     0    18 1979 3169 18  2 77  0  3
 0  0      0  98436  68952 1222644    0    0     0     6 2128 3458 20  3 76  0  2
 1  0      0  98436  68952 1222792    0    0     0     5 2033 3291 19  2 75  0  4
 1  0      0  98368  68952 1222808    0    0     0     5 2042 3292 18  3 76  0  3
 0  0      0  98368  68952 1222912    0    0     0     5 2125 3464 19  3 75  0  3
 0  0      0  98368  68952 1222976    0    0     0   144 2000 3221 19  2 75  0  3
 0  0      0  98368  68952 1222992    0    0     0    10 1910 3074 17  3 78  0  2
 0  0      0  98368  68956 1223140    0    0     0    11 1966 3176 17  3 77  0  3
 0  0      0  98368  68960 1223160    0    0     0    88 2121 3432 18  3 77  0  3
 0  0      0  98368  68960 1223264    0    0     0    10 2111 3422 18  3 76  0  3
 1  0      0  98344  68960 1223324    0    0     0     5 1454 2269 14  2 73  0 11
 0  0      0  98344  68960 1223340    0    0     0     5 2021 3267 18  3 76  0  3
 1  0      0  98344  68964 1223488    0    0     0     5 1899 3048 17  3 80  0  1
 0  0      0  98344  68964 1223508    0    0     0     5 1939 3133 17  3 78  0  2
 0  0      0  98344  68964 1223524    0    0     0   135 1869 3006 16  2 80  0  2
 1  0      0  98344  68968 1223664    0    0     0    18 1405 2258 13  2 83  0  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  98344  68972 1223668    0    0     0     5  555  880  4  1 95  0  0
