procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 185456  89344 1309360    0    0     1     7   14   17  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0    17   76  127  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0   348  107  171  0  0 99  0  0
 0  0      0 185456  89344 1309372    0    0     0    13   54   95  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     0   60   96  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     2   55   94  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     0   65  103  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     2   61   97  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     1   56   96  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     3   61  100  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0    11   68  110  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     2   58   99  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     0   55   92  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     2   59   99  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     3   66  107  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     2   60   99  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     3   57   95  0  0 100  0  0
 0  0      0 185456  89344 1309372    0    0     0     2   63   99  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     2   66  104  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     0   68  105  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     2   60   97  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 185736  89344 1309372    0    0     0     3   63  101  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     1   72  109  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     2   61   98  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     2   60   94  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     2   63   99  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     3   69  106  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     2   62   97  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     3   58   95  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     0   60   96  0  0 100  0  0
 0  0      0 185988  89344 1309372    0    0     0     2   66  104  0  0 100  0  0
 0  0      0 185988  89344 1309372    0    0     0     2   58   98  0  0 100  0  0
 0  0      0 185988  89344 1309372    0    0     0     2   61   98  0  0 100  0  0
 0  0      0 185988  89344 1309372    0    0     0     1   63   99  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     3   69  108  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     0   59   96  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     2   58   94  0  0 100  0  0
 0  0      0 185736  89344 1309372    0    0     0     0   62   98  0  0 100  0  0
 0  0      0 186744  89344 1309372    0    0     0     6   73  104  0  0 100  0  0
 0  0      0 186744  89344 1309372    0    0     0     2   60   98  0  0 100  0  0
 0  0      0 186520  89344 1309372    0    0     0     3   62   98  0  0 100  0  0
 0  0      0 186520  89344 1309372    0    0     0     0   55   94  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 186520  89344 1309372    0    0     0     2   67  102  0  0 100  0  0
