procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 409896   2168 324912    0    0     1    11   74    7  1  0 99  0  0
 0  0      0 398556   2168 324916    0    0     0    42  525  726  2  1 97  0  0
 0  0      0 397044   2168 324916    0    0     0     2  766 1100  0  0 99  0  0
 0  0      0 394524   2168 324920    0    0     0     2 1099 1595  1  1 98  0  1
 0  0      0 393516   2168 324920    0    0     0     0 1446 1991  1  1 98  0  1
 1  0      0 388980   2168 324920    0    0     0     2 1722 2449  1  1 98  0  0
 0  0      0 386968   2168 324920    0    0     0     2 2010 2882  2  1 96  0  1
 0  0      0 378652   2168 324920    0    0     0    14 2095 2990  2  1 96  0  1
 0  0      0 378652   2168 324920    0    0     0     0 2127 2933  2  1 96  0  1
 0  0      0 377896   2168 324920    0    0     0     2 1984 2937  2  1 96  0  2
 0  0      0 376888   2168 324924    0    0     0     2 2036 2919  3  1 92  0  3
 0  0      0 374872   2168 324924    0    0     0     0 2236 3044  2  1 96  0  1
 0  0      0 370084   2168 324928    0    0     0     6 2223 3159  2  2 95  0  1
 0  0      0 370084   2168 324928    0    0     0   375 2239 3151  2  2 96  0  1
 0  0      0 370084   2168 324928    0    0     0     0 2159 3005  1  1 97  0  1
 0  0      0 369576   2168 324928    0    0     0     2 2253 3162  3  1 96  0  1
 0  0      0 369324   2168 324928    0    0     0     2 2224 3077  2  1 96  0  1
 0  0      0 368316   2168 324932    0    0     0     0 2371 3254  2  1 97  0  0
 0  0      0 365292   2168 324932    0    0     0     0 2134 3101  2  1 96  0  1
 0  0      0 365292   2168 324932    0    0     0    21 2250 3336  3  1 95  0  1
 0  0      0 361008   2168 324932    0    0     0     1 2863 3966  3  1 95  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 352188   2168 324932    0    0     0     2 3244 4398  3  2 90  0  4
 0  0      0 348660   2168 324936    0    0     0     0 3033 4155  4  3 89  0  4
 0  0      0 339080   2168 324936    0    0     0     2 4138 5690  4  3 92  0  2
 0  0      0 332024   2168 324940    0    0     0     0 4546 6149  4  3 92  0  1
 0  0      0 325472   2168 324940    0    0     0     7 4638 6207  4  3 93  0  1
 0  0      0 323456   2168 324940    0    0     0     2 4155 5787  3  3 93  0  1
 0  0      0 318880   2168 324940    0    0     0     0 4619 6060  5  2 92  0  2
 0  0      0 313840   2168 324940    0    0     0     2 4502 5859  4  3 92  0  1
 0  0      0 312992   2168 324940    0    0     0     2 4525 6021  3  2 94  0  1
 0  0      0 309448   2168 324944    0    0     0     0 4528 5895  5  2 92  0  1
 3  0      0 307680   2168 324944    0    0     0    10 4466 5939  4  3 92  0  1
 1  0      0 302892   2168 324948    0    0     0     0 4500 5964  3  4 92  0  1
 0  0      0 301128   2168 324948    0    0     0     3 4148 5372  3  3 92  0  2
 2  0      0 297596   2168 324948    0    0     0     2 3594 4650  4  2 91  0  3
 0  0      0 296080   2168 324932    0    0     0     0 4531 5821  4  2 92  0  2
 0  0      0 285276   2168 324940    0    0     0     2 4665 5928  6  3 89  0  2
 1  0      0 284748   2168 324944    0    0     0     1 4786 6151  4  2 93  0  1
 0  0      0 284744   2168 324944    0    0     0     3 4100 5460  4  3 92  0  1
 0  0      0 284744   2168 324944    0    0     0     2 3503 4574  3  2 94  0  1
 0  0      0 284744   2168 324944    0    0     0     2 2480 3411  3  2 94  0  1
 0  0      0 284772   2168 324944    0    0     0     0 1746 2467  2  1 96  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 284772   2168 324944    0    0     0    50  928 1374  0  1 99  0  0
