procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 225260  81408 1278692    0    0     1     7   17    4  0  0 100  0  0
 0  0      0 225260  81408 1278696    0    0     0    16   83  130  0  0 100  0  0
 0  0      0 225260  81408 1278696    0    0     0     0   74  107  0  0 100  0  0
 0  0      0 225260  81408 1278696    0    0     0     2   64   99  0  0 100  0  0
 0  0      0 225260  81408 1278696    0    0     0     0   64   92  0  0 100  0  0
 0  0      0 225260  81408 1278696    0    0     0   402  104  169  0  0 99  0  0
 0  0      0 225260  81408 1278696    0    0     0    12   73  107  0  0 100  0  0
 0  0      0 225260  81408 1278696    0    0     0     2   67   99  0  0 100  0  0
 0  0      0 225260  81408 1278696    0    0     0     4   63  101  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     0   70  105  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     8   73  106  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     2   67  100  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0    17   69   94  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0    42   69  102  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     6   73  107  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     0   68   97  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     9   64  100  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     5   65  100  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     2   71  105  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     6   74  101  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     5   68  103  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 225260  81408 1278700    0    0     0     6   70  102  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     2   70  104  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     7   68  103  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     5   66   98  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     2   63   95  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     6   75  112  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     5   65  100  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     0   65   96  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     6   67  100  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     5   77  108  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     2   61   94  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     6   67   98  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     5   63   98  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     2   77  107  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     7   69  100  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     5   65   98  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     2   60   95  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     6   80  118  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     5   64   96  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     2   64  100  0  0 100  0  0
 0  0      0 225260  81408 1278700    0    0     0     6   69   97  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 225260  81408 1278700    0    0     0     5   74  108  0  0 100  0  0
 1  0      0 225008  81408 1278700    0    0     0     2  125  191  2  0 98  0  0
