procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 168332  69224 1145584    0    0     2    11    3    6  6  1 93  0  1
 0  0      0 167884  69236 1145584    0    0     2    35  219  285  1  0 98  0  0
 0  0      0 167436  69240 1145588    0    0     1    14  375  477  2  0 97  0  0
 1  0      0 167212  69248 1145724    0    0     2    13  691  852  4  1 90  0  5
 0  0      0 167212  69256 1145736    0    0     2    13  844 1070  5  1 93  0  1
 0  0      0 166540  69264 1145876    0    0     2   198  941 1203  6  1 92  0  1
 0  0      0 165644  69276 1145892    0    0     2    13 1104 1374  6  2 91  0  1
 0  0      0 165420  69276 1146040    0    0     0   170 1236 1549  8  1 89  0  1
 0  0      0 164972  69276 1146052    0    0     0     6 1228 1532  8  2 89  0  1
 0  0      0 163628  69276 1146200    0    0     0    37 1327 1677  8  2 89  0  2
 1  0      0 163376  69276 1146220    0    0     0     6 1340 1687  8  2 88  0  2
 0  0      0 162024  69280 1146236    0    0     0     6 1365 1733  9  2 88  0  2
 0  0      0 161868  69280 1146384    0    0     0     6 1246 1558  8  2 89  0  2
 0  0      0 161696  69280 1146396    0    0     0   134 1229 1569  7  2 89  0  2
 1  0      0 161364  69280 1146544    0    0     0    20 1246 1583  8  1 89  0  1
 0  0      0 160952  69280 1146688    0    0     0    73 1370 1708  8  2 87  0  3
 0  0      0 160440  69280 1146704    0    0     0    12 1390 1727  8  2 89  0  1
 1  0      0 160404  69280 1146852    0    0     0     6 1353 1694  8  2 89  0  2
 0  0      0 159964  69280 1147000    0    0     0     6 1355 1673  8  2 89  0  1
 0  0      0 159848  69296 1147272    0    0     3   106 1491 1810  9  2 88  0  2
 0  0      0 158896  69312 1147424    0    0     2    26 1770 2149 10  2 86  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 157820  69324 1147708    0    0     2    14 2050 2527 13  3 83  0  2
 0  0      0 157508  69328 1147996    0    0     0    15 2401 2918 14  3 81  0  2
 1  0      0 157268  69336 1148160    0    0     2    36 2601 3214 15  3 80  0  2
 0  0      0 156920  69344 1148456    0    0     2    14 2758 3442 17  4 76  0  3
 0  0      0 156064  69344 1148752    0    0     0   222 2627 3410 18  3 76  0  4
 0  0      0 155416  69344 1149560    0    0     0    26 2499 3318 17  4 74  0  5
 0  0      0 154672  69344 1149848    0    0     0     6 2216 2948 16  4 69  0 11
 1  0      0 154272  69344 1150016    0    0     0     6 2572 3380 18  3 75  0  3
 1  0      0 154004  69344 1150180    0    0     0     6 2517 3277 16  4 74  0  6
 1  0      0 153788  69344 1150344    0    0     0    26 2521 3324 17  4 74  0  5
 0  0      0 153376  69348 1150512    0    0     0   249 2512 3343 17  4 75  0  5
 1  0      0 153012  69348 1150680    0    0     0    28 2622 3547 17  4 77  0  2
 1  0      0 152760  69348 1150852    0    0     0     6 2650 3525 18  3 77  0  2
 1  0      0 152508  69356 1151020    0    0     2    11 2646 3490 17  3 77  0  3
 0  0      0 151360  69364 1151052    0    0     2   220 2567 3392 17  4 77  0  3
 0  0      0 151108  69376 1151228    0    0     2    18 2586 3427 17  4 77  0  2
 0  0      0 150856  69384 1151388    0    0     2    12 2610 3383 17  4 76  0  3
 2  0      0 151132  69396 1151556    0    0     2    12 2303 2952 15  3 76  0  5
 0  0      0 152924  69404 1151576    0    0     2    10 1816 2235 11  3 73  0 12
 0  0      0 153704  69408 1151660    0    0     1    12 1499 1841  9  2 87  0  1
 0  0      0 154744  69408 1151804    0    0     0   210 1011 1237  6  1 91  0  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 154744  69408 1151808    0    0     0    35  431  552  2  1 96  0  0
