procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 406352  82616 776544    0    0     5   508    4    9  6  1 92  0  2
 0  0      0 406384  82636 776472    0    0     0   277  281  374  1  0 97  0  2
 0  0      0 406384  82640 776556    0    0     0    29  513  704  1  0 98  0  0
 0  0      0 406384  82640 776680    0    0     0    39  750 1049  1  1 98  0  1
 0  0      0 406384  82640 776844    0    0     0   189  954 1359  2  1 97  0  0
 0  0      0 406384  82640 777048    0    0     0    60 1142 1659  2  1 96  0  0
 1  0      0 406384  82640 777424    0    0     0   538 1458 2133  3  1 95  0  1
 1  0      0 406384  82640 777700    0    0     0   118 1533 2266  3  1 95  0  1
 0  0      0 406384  82644 777972    0    0     0   103 1578 2334  3  1 95  0  1
 0  0      0 406384  82644 778376    0    0     0   101 1617 2390  4  1 95  0  1
 0  0      0 406384  82644 778640    0    0     0   114 1548 2280  4  1 95  0  1
 0  0      0 406384  82644 778912    0    0     0   125 1588 2333  3  1 95  0  1
 0  0      0 406384  82644 779304    0    0     0   242 1618 2385  3  1 95  0  1
 1  0      0 406384  82644 779564    0    0     0   532 1555 2296  4  2 84  0  9
 0  0      0 406384  82648 779972    0    0     0   159 1577 2340  3  1 95  0  1
 0  0      0 406384  82648 780232    0    0     0   147 1549 2269  2  1 95  0  1
 0  0      0 406384  82652 780508    0    0     0   139 1595 2359  3  1 95  0  1
 0  0      0 406384  82656 780904    0    0     0   144 1612 2370  3  1 95  0  1
 0  0      0 406384  82656 781188    0    0     0    95 1618 2364  3  1 95  0  1
 0  0      0 406384  82656 781484    0    0     0   258 1689 2498  3  1 95  0  1
 0  0      0 406384  82656 781940    0    0     0   170 1835 2740  4  2 94  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 406384  82656 782544    0    0     0   601 1925 2890  4  2 94  0  1
 0  0      0 406384  82660 782976    0    0     0   157 1700 2502  3  1 95  0  1
 0  0      0 406384  82660 783284    0    0     0   154 1760 2595  3  1 95  0  1
 0  0      0 406160  82664 783732    0    0     0   155 1806 2693  3  2 94  0  1
 1  0      0 406160  82672 784064    0    0     0   282 1780 2680  5  2 81  0 12
 0  0      0 406160  82672 784548    0    0     0   195 1905 2903  4  1 93  0  2
 0  0      0 406160  82676 784872    0    0     0   191 1816 2724  3  1 94  0  1
 0  0      0 406160  82676 785188    0    0     0   679 1771 2613  3  2 94  0  1
 0  0      0 405936  82676 785800    0    0     0   161 1889 2855  2  2 95  0  1
 0  0      0 405936  82676 786248    0    0     0   169 1712 2539  3  1 95  0  1
 0  0      0 405936  82676 786880    0    0     0   303 1881 2822  3  2 94  0  1
 0  0      0 405712  82680 787320    0    0     0   205 1826 2738  3  1 95  0  1
 0  0      0 405712  82680 787824    0    0     0   197 1847 2767  3  2 94  0  1
 0  0      0 405712  82680 788352    0    0     0   202 1955 2963  3  1 94  0  1
 1  0      0 405488  82684 788948    0    0     0   701 2039 3121  4  2 93  0  1
 0  0      0 405488  82684 789772    0    0     0   194 2044 3132  4  2 94  0  1
 1  0      0 405488  82684 790304    0    0     0   328 1839 2805  6  2 83  0  9
 0  0      0 405264  82684 790828    0    0     0   186 1586 2376  4  1 93  0  2
 1  0      0 405264  82684 791396    0    0     0   194 2025 3086  4  2 93  0  1
 0  0      0 405264  82692 791880    0    0     0   215 1783 2682  3  2 94  0  1
 0  0      0 405264  82696 792348    0    0     0   736 1321 1905  2  1 96  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 405264  82700 792504    0    0     0   142  685  969  1  1 98  0  0
