procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 431240   1196 328404    0    0     1    11   52   41  1  0 98  0  0
 0  0      0 375296   1196 328412    0    0     0     4 1311 1250  2  1 96  0  1
 0  0      0 345560   1196 328412    0    0     0     6 2331 2661  2  2 96  0  1
 0  0      0 304192   1196 328416    0    0     0     0 3721 3773  3  3 94  0  1
 0  0      0 262520   1196 328416    0    0     0     0 4568 4887  4  3 92  0  1
 0  0      0 232288   1196 328416    0    0     0     4 4886 5053  5  4 88  0  2
 1  0      0 195824   1196 328416    0    0     0    27 5314 5765  4  4 91  0  1
 0  0      0 171420   1196 328416    0    0     0     1 5146 5551  4  4 91  0  1
 2  0      0 157860   1196 328416    0    0     0     0 4563 4675  4  3 92  0  1
 0  0      0 157036   1196 328416    0    0     0     4 4495 4724  4  4 90  0  2
 0  0      0 156600   1196 328420    0    0     0     0 3232 3463  3  4 88  0  5
 0  0      0 153576   1196 328420    0    0     0     0 2991 3254  3  2 94  0  2
 0  0      0 147316   1196 328420    0    0     0    13 3887 3973  4  4 91  0  1
 0  0      0 132452   1196 328420    0    0     0     4 4801 4972  3  5 91  0  1
 0  0      0 129516   1196 328420    0    0     0   392 4090 4461  3  4 92  0  1
 0  0      0 128992   1196 328420    0    0     0     4 4086 4383  4  3 92  0  1
 0  0      0 128992   1196 328420    0    0     0     0 3979 4541  4  3 92  0  1
 0  0      0 127444   1196 328424    0    0     0     0 4761 4423  4  3 91  0  1
 0  0      0 127124   1196 328424    0    0     0    11 4153 4610  4  3 92  0  1
 0  0      0 126624   1196 328424    0    0     0     0 4594 4694  4  3 93  0  1
 0  0      0  86100   1196 328424    0    0     0     0 4797 5228  4  4 91  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0  73480   1068 327556    0    0     0     2 4893 5268  4  4 92  0  1
 0  0      0  72608    844 315380    0    0     0     1 4291 4502  4  4 82  0  9
 0  0      0  69164    844 315380    0    0     0     0 5121 5543  4  3 90  0  2
 0  0      0  58776    844 257444    0    0    48    27 4483 5116  4  4 91  0  1
 0  0      0  69964    844 229992    0    0     0     2 5292 5515  4  4 91  0  1
 0  0      0  69552    844 203032    0    0     0     0 5463 5431  3  4 91  0  1
 0  0      0  68716    764 155752    0    0    22     0 4550 5295  4  3 91  0  1
 0  0      0  57388    764 156076    0    0    65     4 5359 5403  4  4 91  0  1
 0  0      0  57292     28 134380    0    0    91     0 5378 5594  4  4 91  0  1
 2  0      0  56692     28 134728    0    0    72     3 5327 5651  4  3 92  0  1
 2  0      0  57648     28 108392    0    0    36     7 4707 5010  3  5 92  0  1
 0  0      0  65956     28  85244    0    0   137    14 4754 4895  4  3 92  0  1
 0  0      0  63836     28  85484    0    0    70     0 4831 5367  3  4 93  0  1
 0  0      0  67148     28  72476    0    0    61     2 3516 4037  5  2 87  0  5
 1  0      0  65544     28  72584    0    0    28     0 3324 3595  3  2 94  0  1
 0  0      0  59960     28  62016    0    0   320    10 4341 4943  4  5 90  0  1
 0  0      0  65592     28  60480    0    0  4253    37 3859 4651  3  5 89  2  1
 0  0      0  56556     28  65992    0    0  1121    91 4415 4551  4  3 92  1  1
 0  0      0 113856     28  59208    0    0     0     0 3794 3791  2  4 93  0  1
 0  0      0 237060     28  59336    0    0    26     0 3915 3977  4  3 93  0  1
 0  0      0 292472     28  60008    0    0   134     1 3353 3835  4  2 93  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 496364     28  63652    0    0   732     3 2951 2852  3  2 95  0  0
