procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 1163368  32116 255308    0    0     6   516    4   13  6  1 92  0  2
 0  0      0 1158248  32144 260048    0    0     0   276  465  439  2  1 97  0  0
 0  0      0 1148156  32148 270188    0    0     0   237  929  810  5  1 93  0  0
 0  0      0 1126860  32152 286680    0    0    22    45 1457 1113  8  1 90  0  0
 0  0      0 1111844  32160 309256    0    0    22   539 2028 1464 11  2 86  0  1
 0  0      0 1081792  32168 337856    0    0    11    65 2580 1867 14  3 81  0  1
 0  0      0 1044388  32172 374352    0    0     9    73 3262 2386 19  3 77  0  1
 1  0      0 1014172  32180 403764    0    0     0 24766 2671 2067 17  4 55  1 23
 1  0      0 974856  32188 442540    0    0     0    79 3254 2499 20  5 66  0  9
 2  0      0 932588  32196 484720    0    0     0    88 3481 2643 22  4 72  0  2
 0  0      0 890912  32204 525908    0    0     0 19139 3688 2781 22  5 69  1  4
 1  0      0 846716  32212 569160    0    0     0  5770 3538 2705 21  4 72  0  2
 1  0      0 805724  32220 610652    0    0     0    86 3474 2653 20  4 72  0  4
 1  0      0 762604  32228 652052    0    0     0 17954 3680 2757 20  4 73  1  2
 0  0      0 720268  32236 694012    0    0     0  6855 3640 2704 20  4 74  0  2
 1  0      0 679132  32244 735352    0    0     0    86 3467 2543 20  4 72  0  3
 0  0      0 636564  32248 776676    0    0     0 19037 3681 2703 21  5 68  1  4
 1  0      0 595276  32256 817916    0    0     0  5772 3675 2671 20  5 72  0  2
 0  0      0 552744  32264 860020    0    0     0    92 3601 2639 21  4 72  0  3
 0  0      0 519744  32268 892492    0    0    14 21069 3213 2353 18  4 56  1 20
 0  0      0 465816  32276 945780    0    0     0  3762 4610 3267 28  5 62  0  5
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 405084  32280 1005472    0    0     0 19143 5476 3646 29  5 62  1  3
 0  0      0 342588  32288 1066908    0    0     0  5667 5094 3627 30  5 61  0  3
 0  0      0 282364  32296 1126004    0    0     0 16488 5112 3650 29  5 62  1  3
 0  0      0 223900  32300 1183752    0    0     0  8100 4948 3482 29  5 62  0  4
 2  0      0 162576  32308 1243520    0    0     0 14729 5024 3692 30  5 61  1  2
 1  0      0 102352  32316 1302532    0    0     0  9716 5041 3536 29  6 61  1  4
 1  0      0  98404  31800 1350516    0    0     6   121 5163 3495 29  6 60  0  5
 0  0      0  86592  31760 1357568    0    0    18 13186 4238 3118 27  5 55  1 12
 1  0      0  97388  31480 1349936    0    0     0 12154 4626 3406 28  6 59  1  6
 1  0      0  99196  31424 1349568    0    0     0 19859 4888 3582 29  6 58  1  5
 0  0      0  95984  31388 1350540    0    0     0  5371 3560 2642 23  5 54  0 18
 2  0      0  97928  31332 1350960    0    0     0     0 3933 3273 28  5 59  0  8
 0  0      0  95860  31288 1351312    0    0     0 19537 4586 3646 30  6 60  1  3
 2  0      0  97572  31240 1351088    0    0     0  5817 4550 3724 31  5 62  0  2
 1  0      0  95456  31160 1349684    0    0     0 25036 4737 3675 31  6 61  1  2
 1  0      0  97848  31112 1347788    0    0     0   147 4474 3567 30  5 63  0  3
 1  0      0  97608  31052 1351656    0    0     0 25040 4658 3758 29  6 62  1  2
 2  0      0  99920  31392 1333780    0    0 12220 21180 4838 4108 33  7 55  4  2
 1  1      0  94684  32088 1257368    0    0 54253  2958 4483 3650 61 15 15  7  1
 2  1      0 129016  31556 1270816    0    0 19265 54214 3728 2742 68 11 15  5  1
 1  0      0 112152  31684 1308232    0    0   577   163 2539 1939 41  5 52  1  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 101064  31692 1322776    0    0     0 13353 1295 1039  6  2 91  1  0
 0  1      0  92468  31924 1313456    0    0  1254 10114  507  645  7  3 73  5 13
