procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1105328  41280 372996    0    0     6   509    6   10  6  1 92  0  1
 0  0      0 1106940  41316 373392    0    0    23     0  232  317  0  0 99  0  0
 0  0      0 1106940  41388 373696    0    0     0    30  332  441  1  1 98  0  0
 0  0      0 1106940  41388 374376    0    0     0    34  475  649  1  1 98  0  1
 0  0      0 1106940  41388 375180    0    0     0   244  666  888  3  1 95  0  1
 1  0      0 1106688  41456 376276    0    0     0   321  891 1213  2  1 96  0  0
 0  0      0 1106688  41524 377536    0    0     0    75 1064 1481  3  1 96  0  0
 0  0      0 1106688  41532 378996    0    0     0   533 1095 1496  4  1 95  0  0
 1  0      0 1106688  41536 380424    0    0     0   135 1045 1444  3  1 95  0  0
 0  0      0 1106688  41540 382888    0    0     0   178 1068 1466  5  1 87  0  7
 0  0      0 1106688  41544 384448    0    0     0   194 1178 1561  3  2 94  0  1
 0  0      0 1106688  41588 385668    0    0     0   351 1232 1638  3  2 94  0  1
 0  0      0 1106688  41832 387072    0    0     0   268 1203 1624  3  1 95  0  1
 0  0      0 1106440  42044 388700    0    0     0   766 1214 1625  4  2 94  0  1
 0  0      0 1106440  42068 389808    0    0     0   397 1142 1495  4  1 94  0  1
 1  0      0 1106440  42072 391296    0    0     0   343 1170 1560  3  2 95  0  1
 1  0      0 1106440  42080 392764    0    0     0   338 1233 1621  4  2 94  0  1
 1  0      0 1106440  42080 394188    0    0     0   477 1237 1658  4  1 95  0  0
 0  0      0 1106440  42088 395664    0    0     0   386 1210 1628  4  1 94  0  0
 0  0      0 1106440  42096 397128    0    0     0   366 1232 1619  4  1 94  0  0
 0  0      0 1106440  42104 398952    0    0     0   836 1487 2001  5  1 93  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1106440  42108 400972    0    0     0   394 1727 2348  8  3 79  0 10
 0  0      0 1106440  42116 403508    0    0     0   421 2005 2753  6  3 89  0  2
 0  0      0 1106216  42120 406288    0    0     0   546 2177 3047  7  3 89  0  1
 0  0      0 1106216  42420 409472    0    0     0   437 2371 3363  7  3 88  0  1
 0  0      0 1106216  42812 412848    0    0     0   512 2501 3564  7  3 89  0  1
 1  0      0 1106216  43224 416244    0    0     0   575 2500 3598  8  3 88  0  1
 1  0      0 1106216  43624 419580    0    0     0  1373 2514 3597  8  3 88  0  1
 0  0      0 1104788  44004 423564    0    0     0   667 2491 3588  8  3 88  0  1
 0  0      0 1100084  44216 428072    0    0     0   970 2491 3606  8  3 87  0  2
 0  0      0 1095604  44224 431928    0    0     0   815 2487 3584  9  3 87  0  1
 0  0      0 1092104  44236 435644    0    0     0   904 2504 3591  8  3 88  0  1
 0  0      0 1088604  44248 439220    0    0     0   939 2505 3604  8  2 89  0  1
 3  0      0 1083900  44252 442612    0    0     0   891 2221 3132  9  4 75  0 12
 0  0      0 1080456  44256 446196    0    0     0  1824 2410 3472  8  3 84  0  4
 0  0      0 1076956  44264 449932    0    0     0  1123 2510 3575  8  3 87  0  2
 0  0      0 1073204  44276 453540    0    0     0   886 2517 3589  9  4 86  0  2
 0  0      0 1069228  44280 457220    0    0     0   918 2432 3517  7  4 88  0  1
 0  0      0 1066484  44288 460200    0    0     0   935 2122 2982  6  2 90  0  1
 0  0      0 1063992  44296 462656    0    0     0   785 1746 2390  6  2 92  0  1
 0  0      0 1062256  44304 464112    0    0     0   770 1328 1775  3  2 95  0  1
 1  0      0 1059484  44308 465376    0    0     0  1874  997 1302  2  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1059232  44316 465864    0    0     0   746  500  650  1  0 98  0  0
