procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 152428  69408 1151852    0    0     2    11    3    6  6  1 93  0  1
 0  0      0 151788  69412 1151864    0    0     1    14  215  286  1  0 99  0  0
 1  0      0 152076  69420 1151872    0    0     2   226  415  525  2  0 97  0  0
 0  0      0 152332  69432 1151856    0    0     2    16  686  852  4  1 95  0  0
 0  0      0 152364  69436 1151940    0    0     1   220  804 1015  5  1 93  0  1
 0  0      0 151916  69452 1152080    0    0     2    14  901 1122  6  1 89  0  5
 0  0      0 151020  69460 1152220    0    0     2    13 1280 1540  7  2 89  0  1
 0  0      0 150636  69464 1152240    0    0     1    12 1264 1557  8  2 89  0  1
 1  0      0 149292  69464 1152384    0    0     0   136 1267 1569  8  1 89  0  1
 1  0      0 148236  69468 1152400    0    0     0     6 1393 1739  7  2 89  0  1
 0  0      0 148056  69468 1152420    0    0     0     6 1373 1719  9  2 88  0  2
 0  0      0 148016  69472 1152560    0    0     0    24 1357 1658  7  2 90  0  1
 0  0      0 148040  69472 1152584    0    0     0   112 1375 1690  8  2 90  0  1
 0  0      0 147764  69472 1152728    0    0     0     6 1270 1568  8  2 89  0  1
 1  0      0 147828  69472 1152744    0    0     0     0 1283 1604  8  2 89  0  2
 0  0      0 147744  69472 1152764    0    0     0    88 1394 1721  8  2 89  0  1
 1  0      0 147656  69472 1152908    0    0     0    11 1360 1668  8  2 88  0  1
 0  0      0 147500  69472 1152928    0    0     0     6 1325 1650  8  2 86  0  4
 0  0      0 147708  69476 1152944    0    0     0     6 1347 1655  7  2 90  0  1
 0  0      0 147708  69484 1153088    0    0     2     6 1482 1800  8  2 89  0  1
 0  0      0 147676  69500 1153116    0    0     3    13 1798 2168 11  2 86  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 147892  69512 1153148    0    0     2    14 2111 2595 12  3 83  0  2
 0  0      0 154500  69540 1151264    0    0     4   302 2383 2932 14  4 78  0  4
 1  0      0 153156  69552 1151556    0    0     2    27 2586 3182 15  3 80  0  2
 0  0      0 152708  69564 1151728    0    0     2    14 2858 3524 16  3 79  0  2
 0  0      0 150916  69564 1151896    0    0     0    11 2862 3519 18  4 76  0  2
 0  0      0 149796  69568 1152384    0    0     0     6 2787 3462 17  4 76  0  3
 1  0      0 149348  69572 1152544    0    0     0     6 2770 3437 17  4 77  0  2
 0  0      0 149124  69576 1152720    0    0     0    62 2804 3467 16  5 76  0  2
 0  0      0 147808  69576 1152876    0    0     0  1379 2323 2889 15  4 69  0 12
 2  0      0 149456  69580 1153048    0    0     0    57 2781 3523 18  3 77  0  2
 1  0      0 150496  69580 1153216    0    0     0     6 2792 3493 17  4 77  0  2
 1  0      0 152836  69580 1153384    0    0     0     6 2784 3480 17  3 77  0  2
 0  0      0 153616  69580 1154424    0    0     0     6 2809 3514 16  5 78  0  2
 0  0      0 154392  69584 1154716    0    0     1    63 2674 3358 17  4 74  0  5
 0  0      0 154648  69600 1154884    0    0     2   224 2861 3558 17  3 78  0  2
 0  0      0 154904  69612 1155056    0    0     2    30 2839 3525 17  4 77  0  2
 0  0      0 154904  69616 1155224    0    0     1    11 2838 3470 16  4 78  0  2
 0  0      0 153784  69628 1155260    0    0     2    11 2451 3014 14  4 78  0  4
 0  0      0 152216  69636 1155412    0    0     2    13 1958 2387 12  3 83  0  2
 0  0      0 150424  69636 1155428    0    0     0    59 1486 1805  9  2 88  0  1
 0  0      0 149976  69636 1155568    0    0     0   186  908 1131  5  2 88  0  6
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 149976  69636 1155576    0    0     0     6  491  616  3  0 96  0  1
