procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 233828  72580 1098176    0    0     2    11    7   16  6  1 93  0  1
 1  0      0 238484  72580 1098184    0    0     0    35  763 1265 20  1 78  0  0
 2  0      0 234792  72580 1098188    0    0     0     6 1663 2581 49  2 46  0  2
 2  0      0 220468  72580 1098320    0    0     0     6 1836 2902 54  3 36  0  7
 1  0      0 152572  72584 1098324    0    0     0    10 1758 2744 48  4 37  0 10
 1  0      0 206328  72584 1098332    0    0     0   427 2048 3259 55  4 37  0  4
 0  0      0 220136  72584 1098460    0    0     0     6 2011 3304 61  3 35  0  1
 2  0      0 240500  72584 1098468    0    0     0     9 1925 3080 58  3 38  0  1
 2  0      0 221020  72584 1098600    0    0     0    11 1980 3260 56  3 38  0  2
 1  0      0 196344  72584 1098604    0    0     0    14 1964 3122 59  4 37  0  1
 1  0      0 237916  72584 1098612    0    0     0    62 1982 3239 59  4 37  0  1
 1  0      0 204296  71584 1080296    0    0     8     6 2351 3328 53  5 41  0  2
 1  0      0 251140  71584 1080344    0    0     0    46 2062 3362 56  4 38  0  2
 1  0      0 191264  71584 1080600    0    0     0     6 1931 3123 54  4 41  0  2
 2  0      0 255656  71584 1080736    0    0     0     6 2077 3407 57  3 39  0  1
 2  0      0 165416  71584 1080868    0    0     0     6 1886 2987 54  3 38  0  5
 1  0      0 192640  71584 1081000    0    0     0     6 1636 2533 45  4 38  0 13
 1  0      0 236160  71584 1081260    0    0     0     6 1968 3166 53  3 41  0  2
 2  0      0 257632  71584 1081396    0    0     0    66 1923 3117 60  3 36  0  1
 2  0      0 188608  71584 1081528    0    0     0    11 2091 3435 61  3 35  0  0
 1  0      0 227168  71584 1081660    0    0     0     6 1896 3065 59  3 36  0  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 257452  71584 1081664    0    0     0     6 2038 3241 61  3 35  0  2
 1  0      0 161500  71588 1081668    0    0     0     6 1952 3067 60  3 35  0  1
 1  0      0 227128  71588 1081804    0    0     0     0 1916 3027 58  3 37  0  3
 2  0      0 290028  71588 1081808    0    0     0    66 2084 3355 53  4 41  0  2
 1  0      0 191256  71588 1081816    0    0     0    10 2104 3439 46  3 48  0  2
 1  0      0 125300  71588 1081820    0    0     0    12 2111 3506 48  3 48  0  2
 2  0      0 165304  70736 1029184    0    0     8     6 1982 3107 48  2 46  0  4
 1  0      0 158112  70736 1029228    0    0     0     6 1909 3121 37  2 48  0 13
 1  0      0 158112  70736 1029236    0    0     0     6 2250 3784 44  2 51  0  3
 1  0      0 158112  70740 1029244    0    0     0    59 2187 3648 42  2 52  0  4
 1  0      0 139016  70740 1029248    0    0     0    10 2234 3746 47  2 50  0  1
 2  0      0 147088  70740 1029380    0    0     0     6 2085 3355 48  3 47  0  3
 0  0      0 152644  70188 1017012    0    0     8    12 1870 3009 49  2 45  0  3
 0  0      0 118420  70188 1017056    0    0     0     6 2679 3844 46  3 51  0  1
 1  0      0 117972  70188 1017064    0    0     0     6 2359 3994 45  3 52  0  1
 2  0      0 117472  70192 1017072    0    0     0    70 2382 4010 44  2 52  0  2
 1  0      0 116328  70192 1017076    0    0     0    10 2122 3547 42  2 53  0  2
 2  0      0 297208  69572 1008840    0    0     0     6 3117 3341 48  3 47  0  2
 0  0      0 186216  69572 1008848    0    0     0     6 2066 3425 44  3 49  0  4
 1  0      0 157872  69572 1008952    0    0     0    12 1799 2877 41  2 45  0 11
 1  0      0 157620  69572 1008960    0    0     0     6 2327 3928 45  2 51  0  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 154344  69572 1008960    0    0     0    60 1373 2300 26  1 72  0  1
