procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1143880  33104 255132    0    0     6   515    4   13  6  1 92  0  2
 0  0      0 1140056  33132 259888    0    0     0   274  411  413  2  1 97  0  0
 0  0      0 1134008  33136 270040    0    0     0    26  750  739  5  1 93  0  0
 0  0      0 1122584  33144 286276    0    0     0    44 1181 1144  8  2 90  0  1
 0  0      0 1108376  33152 308732    0    0     0   731 1700 1521 12  2 80  0  5
 0  0      0 1084180  33160 333080    0    0     0    60 1900 1650 15  3 65  0 17
 1  0      0 1048068  33168 369596    0    0     0    77 2710 2347 19  3 75  0  2
 0  0      0 1006280  33176 410988    0    0     0 24749 3155 2820 21  4 70  1  4
 1  0      0 964920  33176 452272    0    0     0    79 2990 2656 20  4 74  0  2
 0  0      0 923152  33180 494208    0    0     0    79 3033 2593 20  4 74  0  2
 1  0      0 882872  33184 534928    0    0     0 20782 3113 2703 21  3 74  1  2
 1  0      0 841428  33192 576200    0    0     0  4146 2931 2644 21  4 73  0  2
 0  0      0 799020  33200 618284    0    0    24    84 2989 2675 21  4 73  0  2
 1  0      0 756428  33204 660440    0    0    18 21737 3007 2778 20  4 72  1  2
 1  0      0 714688  33212 702380    0    0     0  3199 3035 2679 21  4 73  0  2
 1  0      0 673060  33220 743784    0    0     0    84 2976 2663 21  4 74  0  2
 1  0      0 631704  33228 785076    0    0     0 22966 3098 2731 20  4 70  1  5
 0  0      0 597884  33236 819788    0    0    17  1974 2630 2243 19  4 62  0 15
 1  0      0 555920  33244 861556    0    0    40    89 3078 2677 21  4 72  0  2
 0  0      0 510320  33252 906032    0    0     0 22981 3702 2998 23  5 68  1  2
 1  0      0 454376  33260 961272    0    0     0  1997 4275 3319 27  5 66  0  3
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 392892  33268 1020996    0    0     0 22538 4884 3749 30  5 61  1  3
 1  0      0 329232  33272 1082820    0    0     0  2286 4957 3665 30  5 62  0  2
 0  0      0 265484  33280 1145352    0    0     0 19868 5209 3784 30  6 62  1  2
 1  0      0 203696  33288 1207260    0    0     0  4858 5170 3699 28  6 64  0  2
 0  0      0 141540  33296 1268316    0    0     0 16630 4666 3636 29  5 62  1  3
 2  0      0 103048  33296 1328196    0    0     0  8106 4872 3612 29  6 63  0  2
 2  0      0  88872  32960 1356260    0    0     0 17714 4922 3543 28  5 63  1  2
 3  0      0  96064  32812 1350260    0    0     0  7558 4691 3404 27  6 60  0  7
 0  0      0  95444  32792 1350216    0    0     0    67 2762 1911 18  4 49  0 29
 0  0      0  97040  32772 1346956    0    0     0 16946 4838 3625 30  5 60  1  4
 0  0      0  97232  32724 1349892    0    0     0  8376 4940 3616 30  5 61  0  4
 1  0      0  98356  32672 1348084    0    0     0 22053 4796 3523 29  6 59  1  5
 1  0      0  97280  32612 1348636    0    0     0  3082 4536 3374 29  6 59  0  6
 1  0      0  95084  32512 1348344    0    0    23 18933 4862 3613 30  5 61  1  3
 1  0      0  97188  32368 1349576    0    0    46  6354 4989 3642 31  5 62  0  2
 0  0      0  95904  32168 1349616    0    0    32 14758 4937 3643 30  6 60  1  3
 1  0      0  92420  32120 1352148    0    0     0 10412 4793 3490 29  6 60  0  5
 3  0      0  91140  32032 1352908    0    0    25 16222 4995 3641 30  5 62  1  3
 2  0      0  88164  31952 1356352    0    0     0   151 4899 3618 29  5 63  0  2
 1  0      0  98088  31884 1349028    0    0     7  9047 3985 2940 23  5 67  0  5
 1  0      0 105760  31832 1341476    0    0    11 11812 2418 1800 15  3 59  0 23
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0  99656  31820 1348200    0    0     0 13297 1462 1082  7  2 90  1  1
