procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 192460  89340 1300192    0    0     1     7   13   17  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0    17   78  125  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     2   62   98  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0   421  116  184  0  0 99  0  0
 0  0      0 192460  89340 1300196    0    0     0     6   63   97  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     4   59   96  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     8   67   98  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     2   72  107  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     5   66  104  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     3   59   98  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     0   64   96  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0    14   76  106  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     0   58   94  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     2   60   96  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     6   63  101  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     3   69  108  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     0   75  110  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     8   58   95  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     0   55   96  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0    10   72  108  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     1   62   96  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 192460  89340 1300196    0    0     0     4   62   99  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0    31   64  103  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     4   68  107  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     4   56   96  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     6   59   97  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     6   64  102  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     5   68  109  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     5   61  100  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     2   57   93  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     6   59   97  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     0   71  105  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     6   60  100  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     5   61   99  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     2   61   97  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     6   70  107  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     5   56   95  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     5   70  101  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     6   62   97  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     2   70  107  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     6   65   98  0  0 100  0  0
 0  0      0 192460  89340 1300196    0    0     0     5   64  100  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 192460  89340 1300196    0    0     0     5   58   96  0  0 100  0  0
