procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 103048  76036 1196964    0    0     2    11   14   14  6  1 93  0  1
 0  0      0 103124  76036 1196976    0    0     0    15  284  378  1  0 95  0  3
 0  0      0 103124  76036 1196976    0    0     0     6  461  652  3  1 90  0  7
 1  0      0 103124  76036 1196984    0    0     0     5  690 1015  3  1 89  0  6
 0  0      0 103124  76036 1197124    0    0     0     6  926 1366  4  1 82  0 13
 0  0      0 102884  76036 1197140    0    0     0     6 1050 1581  5  2 83  0 10
 1  0      0 102632  76036 1197156    0    0     0   288 1331 1997  6  2 79  0 12
 0  0      0 102632  76036 1197560    0    0     0    31 1350 2038  7  2 74  0 17
 1  0      0 102632  76036 1197580    0    0     0     8 1315 1982  7  2 71  0 20
 1  0      0 102632  76036 1197660    0    0     0     7 1179 1730  7  3 68  0 23
 0  0      0 102632  76036 1197932    0    0     0     8 1287 1905  8  2 70  0 20
 0  0      0 102632  76036 1197952    0    0     0     6 1431 2178  6  2 84  0  8
 1  0      0 102632  76036 1197972    0    0     0   125 1474 2238  6  1 89  0  3
 0  0      0 102632  76036 1198120    0    0     0    18 1348 2015  7  3 71  0 19
 0  0      0 102632  76036 1198140    0    0     0    14 1341 2039  6  2 79  0 13
 2  0      0 102632  76036 1198160    0    0     0    81 1381 2100  6  2 81  0 11
 0  0      0 102632  76036 1198308    0    0     0    10 1440 2166  8  2 76  0 14
 1  0      0 102632  76036 1198324    0    0     0     5 1351 2016  8  2 70  0 20
 0  0      0 102632  76036 1198344    0    0     0     6 1260 1859  7  3 70  0 21
 1  0      0 102632  76036 1198488    0    0     0   145 1370 2050  7  3 69  0 21
 1  0      0 102632  76036 1198516    0    0     0    78 1634 2487  8  3 72  0 17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 102632  76036 1198664    0    0     0     7 1643 2522  8  2 79  0 10
 2  0      0 102632  76036 1198688    0    0     0     6 1471 2199  8  3 67  0 23
 2  0      0 102632  76036 1198708    0    0     0     6 1694 2581  9  3 72  0 16
 0  0      0 102408  76036 1198856    0    0     0     5 1321 1963  7  3 63  0 26
 0  0      0 102408  76036 1198880    0    0     0     5 1667 2578  8  3 72  0 16
 0  0      0 102408  76036 1199028    0    0     0   159 1392 2090  8  2 66  0 23
 1  0      0 102408  76036 1199044    0    0     0    25 1428 2148  8  3 66  0 23
 1  0      0 102408  76036 1199068    0    0     0     5 1494 2278  9  3 69  0 20
 0  0      0 102408  76036 1199216    0    0     0     5 1539 2354  8  3 70  0 20
 0  0      0 102408  76036 1199244    0    0     0     5 1358 2028  7  3 65  0 25
 1  0      0 102408  76036 1199404    0    0     0   105 1642 2540  8  2 73  0 17
 0  0      0 102408  76036 1199428    0    0     0    78 1564 2403  9  2 70  0 19
 2  0      0 102408  76036 1199544    0    0     0     6 1888 2962  9  3 78  0 10
 1  0      0 102408  76036 1199612    0    0     0    10 1604 2445  9  3 70  0 18
 0  0      0 102408  76036 1199624    0    0     0   101 1502 2259  9  3 68  0 20
 0  0      0 102184  76036 1199788    0    0     0     6 1561 2383  8  2 71  0 19
 0  0      0 102184  76036 1199804    0    0     0     5 1477 2250  8  3 69  0 21
 2  0      0 102184  76036 1199908    0    0     0     5 1320 1970  7  3 66  0 25
 1  0      0 102184  76036 1199968    0    0     0     5 1562 2385  8  3 70  0 19
 0  0      0 102184  76036 1199996    0    0     0     5 1500 2291  7  3 71  0 19
 0  0      0 102184  76036 1200136    0    0     0   151 1016 1518  6  2 73  0 19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 102184  76036 1200144    0    0     0     6  429  621  2  1 93  0  5
