procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 982408  25124 350488    0    0     6   525   12    2  6  1 92  0  2
 0  0      0 982408  25132 350672    0    0     0    22  546  797  6  1 92  0  1
 2  0      0 982720  25140 350724    0    0     0    36 1011 1542 13  1 84  0  1
 1  0      0 982496  25148 350816    0    0     0    42 1634 2583 23  2 72  0  3
 1  0      0 980900  25148 350964    0    0     0   216 2064 3336 30  2 66  0  1
 1  0      0 979556  25156 351124    0    0     0   229 2267 3704 36  2 59  0  3
 1  0      0 978884  25164 351232    0    0     0   280 1746 2708 26  2 53  0 19
 2  0      0 978660  25172 351376    0    0     0    56 2292 3770 35  3 58  0  4
 0  0      0 978660  25180 351672    0    0     0    70 2290 3771 35  3 59  0  3
 1  0      0 978660  25188 351816    0    0     0    74 2297 3758 35  3 58  0  4
 0  0      0 977092  25196 351988    0    0     0   158 2361 3898 36  3 59  0  2
 1  0      0 976644  25200 352144    0    0     0    94 2340 3882 36  3 59  0  3
 0  0      0 976644  25204 352424    0    0     0    87 2200 3606 33  3 57  0  6
 1  0      0 976644  25212 352564    0    0     0   320 2300 3797 34  3 58  0  5
 1  0      0 976644  25220 352712    0    0     0    93 2186 3561 34  3 57  0  7
 0  0      0 976644  25228 352916    0    0    10    89 2265 3722 35  3 58  0  4
 0  0      0 976396  25236 353084    0    0     0   162 2355 3901 36  4 58  0  2
 2  0      0 975276  25244 353372    0    0     0    97 2316 3811 35  2 59  0  4
 2  0      0 975276  25252 353452    0    0     0    91 1458 2177 22  2 52  0 25
 2  0      0 975052  25260 353604    0    0     0    86 2295 3795 35  3 57  0  5
 0  0      0 974604  25268 353760    0    0     0   325 2298 3752 36  3 59  0  3
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 974604  25272 353908    0    0     0    93 2367 3904 37  3 58  0  2
 0  0      0 974604  25280 354192    0    0     0   167 2381 3920 36  3 58  0  3
 1  0      0 974604  25296 354348    0    0     0   128 2319 3791 36  3 58  0  4
 1  0      0 974604  25304 354500    0    0     0    82 2301 3772 35  3 58  0  4
 1  0      0 974604  25312 354660    0    0     0   103 2359 3875 36  3 57  0  3
 1  0      0 974604  25316 354816    0    0     0    98 2247 3685 34  4 58  0  5
 1  0      0 974604  25324 355080    0    0     0   348 2254 3683 34  3 57  0  6
 0  0      0 974352  25332 355244    0    0     0   166 2314 3810 35  3 58  0  3
 1  0      0 973008  25340 355396    0    0     0    96 2235 3655 35  3 58  0  4
 1  0      0 972560  25344 355596    0    0    20    91 1582 2414 23  2 52  0 23
 0  0      0 972112  25352 355748    0    0     0    93 2368 3927 37  2 58  0  3
 0  0      0 971440  25360 356036    0    0     0   101 2297 3790 35  3 58  0  4
 2  0      0 971200  25368 356212    0    0     0    94 2315 3809 36  2 59  0  2
 0  0      0 960896  25540 379112    0    0  2783   108 2228 3771 36  9 51  1  3
 2  0      0 960896  25548 379268    0    0     0   463 2405 3983 36  3 59  0  2
 2  0      0 958628  25556 379560    0    0     0    94 2318 3836 36  3 58  0  3
 0  0      0 956612  25564 379720    0    0     0    82 2273 3744 34  3 59  0  4
 1  0      0 956744  25572 379880    0    0     0   111 2312 3815 36  3 58  0  4
 1  0      0 956636  25580 380036    0    0     0    98 2288 3779 36  2 58  0  3
 0  0      0 957204  25588 380184    0    0     0   100 2320 3823 36  3 59  0  3
 1  0      0 956196  25592 380476    0    0     0   181 2259 3731 35  3 58  0  4
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 954936  25596 380532    0    0     0   350 1195 1648 17  2 49  0 32
