procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 912392  44052 324644    0    0     6   510    1   10  6  1 92  0  2
 0  0      0 912392  44068 324676    0    0     0   228  364  533  2  0 97  0  1
 0  0      0 912392  44076 324808    0    0     0    22  609  888  4  1 94  0  1
 0  0      0 912392  44084 324912    0    0     0    34  889 1364  7  1 89  0  3
 0  0      0 912392  44088 325188    0    0     0   251 1229 1899 10  2 85  0  3
 0  0      0 912392  44092 325504    0    0     0    63 1488 2317 11  2 85  0  2
 1  0      0 911944  44100 325736    0    0     0    67 1836 2906 15  3 80  0  3
 1  0      0 911944  44108 326016    0    0     0   594 2060 3270 16  3 78  0  3
 0  0      0 911944  44116 326412    0    0     0    92 2035 3223 18  2 76  0  4
 0  0      0 911944  44124 326684    0    0     0    98 2072 3268 16  2 80  0  2
 0  0      0 911944  44132 326952    0    0     0   214 2084 3305 17  3 75  0  4
 1  0      0 911944  44140 327320    0    0     0   122 1931 3043 15  3 75  0  7
 0  0      0 911944  44144 327504    0    0     0   119 1498 2347 14  2 61  0 23
 1  0      0 911944  44148 327748    0    0     0   149 2005 3190 18  3 75  0  5
 0  0      0 911720  44156 328148    0    0     0   510 2048 3250 17  3 75  0  5
 2  0      0 911496  44160 328420    0    0     0   142 2019 3201 17  3 77  0  3
 1  0      0 911272  44160 328824    0    0     0   266 2041 3258 17  3 75  0  5
 1  0      0 910824  44168 329084    0    0     0   150 2013 3199 16  2 77  0  4
 2  0      0 910824  44172 329352    0    0     0   131 1989 3154 16  2 77  0  4
 2  0      0 910824  44176 329752    0    0     0   162 2101 3315 17  2 77  0  4
 1  0      0 910824  44180 330040    0    0     0   156 2148 3426 19  3 70  0  8
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 910824  44188 330336    0    0     0   561 2218 3551 20  3 71  0  6
 1  0      0 910824  44196 330772    0    0     0   278 2276 3655 19  3 73  0  5
 0  0      0 910824  44204 331068    0    0     0   162 2172 3464 20  3 71  0  7
 0  0      0 910824  44212 331356    0    0     0   133 1415 2091 14  3 59  0 25
 2  0      0 910824  44216 331620    0    0     0   157 2013 3211 18  3 69  0 10
 1  0      0 910824  44220 331904    0    0     0   154 2133 3435 19  3 71  0  8
 4  0      0 910824  44228 332340    0    0     0   154 2219 3586 19  3 72  0  5
 0  0      0 910824  44236 332616    0    0     0   718 2048 3272 19  3 69  0  9
 1  0      0 910824  44240 332900    0    0     0   158 2156 3474 20  2 71  0  7
 1  0      0 910824  44248 333344    0    0     0   144 2229 3626 20  3 72  0  6
 0  0      0 910824  44252 333636    0    0     0   182 2141 3454 19  3 70  0  8
 1  0      0 910824  44260 334012    0    0     0   156 1953 3119 19  3 66  0 12
 0  0      0 910824  44260 334312    0    0     0   151 2124 3448 19  3 71  0  7
 1  0      0 910600  44268 334776    0    0     0   287 2228 3624 20  3 71  0  6
 0  0      0 910600  44276 335340    0    0     0   642 2239 3593 19  3 73  0  5
 0  0      0 910600  44284 335640    0    0     0   150 1607 2475 14  3 62  0 21
 0  0      0 910376  44292 336204    0    0     0   104 2235 3606 19  3 73  0  5
 1  0      0 910376  44300 336676    0    0     0   190 2250 3631 20  3 73  0  5
 0  0      0 910152  44308 337120    0    0     0   158 2229 3618 20  3 72  0  4
 1  0      0 909704  44312 337692    0    0     0   168 2183 3540 19  2 73  0  5
 1  0      0 909704  44312 337952    0    0     0   289 1510 2379 13  2 83  0  2
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 909480  44316 338120    0    0     0   133  850 1319  7  1 91  0  1
